onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	9
7.7	2.5	lure	high	1	4	new	10
12.2	2.5	repeat	n/a	1	4	new	3
16.7	2.5	lure	high	1	40	new	9
21.2	2.5	foil	n/a	1	0	new	8
25.7	2.5	lure	high	2	4	similar	10
30.2	2.5	repeat	n/a	2	4	old	5
34.7	2.5	lure	low	1	40	new	8
39.2	2.5	repeat	n/a	1	4	new	7
43.7	2.5	repeat	n/a	1	40	new	5
48.2	2.5	repeat	n/a	1	12	new	7
52.7	2.5	lure	high	1	4	new	6
57.2	2.5	repeat	n/a	2	4	old	8
61.7	2.5	foil	n/a	1	0	new	8
66.2	2.5	repeat	n/a	1	40	new	8
70.7	2.5	lure	high	2	4	similar	6
75.2	2.5	foil	n/a	1	0	new	5
79.7	2.5	foil	n/a	1	0	new	4
84.2	2.5	foil	n/a	1	0	new	6
88.7	2.5	repeat	n/a	1	40	new	8
93.2	2.5	foil	n/a	1	0	new	6
97.7	2.5	foil	n/a	1	0	new	2
102.2	2.5	repeat	n/a	2	12	old	6
106.7	2.5	lure	high	1	40	new	9
111.2	2.5	repeat	n/a	1	12	new	7
115.7	2.5	foil	n/a	1	0	new	8
120.2	2.5	foil	n/a	1	0	new	3
124.7	2.5	foil	n/a	1	0	new	8
129.2	2.5	repeat	n/a	1	12	new	8
133.7	2.5	foil	n/a	1	0	new	7
138.2	2.5	lure	low	1	12	new	8
142.7	2.5	foil	n/a	1	0	new	5
147.2	2.5	lure	high	1	40	new	5
151.7	2.5	foil	n/a	1	0	new	9
156.2	2.5	foil	n/a	1	0	new	4
160.7	2.5	foil	n/a	1	0	new	5
165.2	2.5	repeat	n/a	2	12	old	9
169.7	2.5	lure	low	1	4	new	8
174.2	2.5	foil	n/a	1	0	new	7
178.7	2.5	repeat	n/a	1	40	new	9
183.2	2.5	repeat	n/a	2	12	old	4
187.7	2.5	lure	low	2	4	similar	5
192.2	2.5	lure	low	2	12	similar	6
196.7	2.5	lure	high	2	40	new	5
201.2	2.5	repeat	n/a	1	4	new	10
205.7	2.5	lure	low	1	12	new	7
210.2	2.5	repeat	n/a	1	4	new	9
214.7	2.5	lure	low	2	40	similar	6
219.2	2.5	repeat	n/a	2	4	old	8
223.7	2.5	repeat	n/a	2	40	old	9
228.2	2.5	repeat	n/a	2	4	old	8
232.7	2.5	foil	n/a	1	0	new	5
237.2	2.5	foil	n/a	1	0	new	5
241.7	2.5	repeat	n/a	1	12	new	7
246.2	2.5	repeat	n/a	2	40	old	7
250.7	2.5	foil	n/a	1	0	new	8
255.2	2.5	lure	low	1	12	new	4
259.7	2.5	lure	low	2	12	new	8
264.2	2.5	foil	n/a	1	0	new	7
268.7	2.5	repeat	n/a	2	40	n/a	7
273.2	2.5	repeat	n/a	1	4	new	6
277.7	2.5	repeat	n/a	1	40	new	5
282.2	2.5	lure	low	1	40	new	10
286.7	2.5	lure	high	2	40	old	8
291.2	2.5	repeat	n/a	2	4	old	9
295.7	2.5	repeat	n/a	2	12	old	7
300.2	2.5	lure	low	1	4	new	7
304.7	2.5	foil	n/a	1	0	new	7
309.2	2.5	lure	low	2	12	similar	5
313.7	2.5	lure	high	1	12	new	5
318.2	2.5	lure	low	2	4	similar	9
322.7	2.5	foil	n/a	1	0	new	4
327.2	2.5	lure	high	2	40	old	2
331.7	2.5	lure	low	1	40	new	11
336.2	2.5	repeat	n/a	1	12	new	6
340.7	2.5	repeat	n/a	1	40	new	4
345.2	2.5	foil	n/a	1	0	new	7
349.7	2.5	foil	n/a	1	0	similar	8
354.2	2.5	foil	n/a	1	0	new	9
358.7	2.5	repeat	n/a	2	40	old	9
363.2	2.5	foil	n/a	1	0	new	8
367.7	2.5	lure	high	2	12	similar	6
372.2	2.5	foil	n/a	1	0	new	7
376.7	2.5	lure	high	1	12	new	6
381.2	2.5	lure	high	1	4	new	11
385.7	2.5	lure	low	1	4	new	11
390.2	2.5	repeat	n/a	2	12	old	4
394.7	2.5	foil	n/a	1	0	new	11
399.2	2.5	lure	high	2	4	similar	10
403.7	2.5	lure	low	2	4	similar	8
408.2	2.5	foil	n/a	1	0	new	7
412.7	2.5	foil	n/a	1	0	new	4
417.2	2.5	repeat	n/a	1	12	new	9
421.7	2.5	foil	n/a	1	0	new	4
426.2	2.5	foil	n/a	1	0	new	9
430.7	2.5	lure	high	2	12	similar	8
435.2	2.5	foil	n/a	1	0	new	8
439.7	2.5	foil	n/a	1	0	new	5
444.2	2.5	foil	n/a	1	0	new	7
448.7	2.5	foil	n/a	1	0	new	5
453.2	2.5	lure	high	1	12	new	8
457.7	2.5	repeat	n/a	2	40	old	5
462.2	2.5	lure	low	2	40	similar	8
466.7	2.5	foil	n/a	1	0	new	6
471.2	2.5	repeat	n/a	2	12	old	6
475.7	2.5	foil	n/a	1	0	new	6
480.2	2.5	repeat	n/a	1	4	n/a	6
484.7	2.5	foil	n/a	1	0	new	9
489.2	2.5	foil	n/a	1	0	new	6
493.7	2.5	foil	n/a	1	0	new	10
498.2	2.5	repeat	n/a	2	4	old	7
502.7	2.5	foil	n/a	1	0	new	8
507.2	2.5	lure	high	2	12	similar	4
511.7	2.5	lure	low	2	40	similar	4
516.2	2.5	foil	n/a	1	0	new	8
520.7	2.5	repeat	n/a	2	40	old	7
