onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	5
7.7	2.5	foil	n/a	1	0	new	5
12.2	2.5	foil	n/a	1	0	new	4
16.7	2.5	repeat	n/a	1	12	new	11
21.2	2.5	foil	n/a	1	0	new	5
25.7	2.5	lure	low	1	40	new	5
30.2	2.5	foil	n/a	1	0	new	4
34.7	2.5	foil	n/a	1	0	new	4
39.2	2.5	foil	n/a	1	0	new	7
43.7	2.5	lure	high	1	4	new	10
48.2	2.5	repeat	n/a	1	12	new	5
52.7	2.5	foil	n/a	1	0	new	6
57.2	2.5	repeat	n/a	1	4	new	7
61.7	2.5	lure	high	2	4	old	7
66.2	2.5	foil	n/a	1	0	new	8
70.7	2.5	repeat	n/a	2	12	old	10
75.2	2.5	repeat	n/a	2	4	old	10
79.7	2.5	foil	n/a	1	0	new	4
84.2	2.5	lure	high	1	40	new	10
88.7	2.5	repeat	n/a	1	4	new	9
93.2	2.5	foil	n/a	1	0	new	9
97.7	2.5	foil	n/a	1	0	new	9
102.2	2.5	repeat	n/a	2	12	old	7
106.7	2.5	repeat	n/a	2	4	similar	9
111.2	2.5	foil	n/a	1	0	new	8
115.7	2.5	foil	n/a	1	0	new	8
120.2	2.5	foil	n/a	1	0	new	6
124.7	2.5	repeat	n/a	1	4	new	7
129.2	2.5	repeat	n/a	1	12	new	7
133.7	2.5	foil	n/a	1	0	new	8
138.2	2.5	repeat	n/a	1	40	new	8
142.7	2.5	repeat	n/a	2	4	old	10
147.2	2.5	foil	n/a	1	0	new	4
151.7	2.5	lure	high	1	40	new	7
156.2	2.5	lure	low	1	4	new	7
160.7	2.5	lure	low	1	40	new	6
165.2	2.5	lure	low	1	12	new	9
169.7	2.5	repeat	n/a	1	40	new	6
174.2	2.5	lure	low	2	4	similar	9
178.7	2.5	foil	n/a	1	0	new	11
183.2	2.5	repeat	n/a	2	12	old	12
187.7	2.5	foil	n/a	1	0	new	9
192.2	2.5	repeat	n/a	1	4	new	9
196.7	2.5	foil	n/a	1	0	new	9
201.2	2.5	lure	low	1	40	new	9
205.7	2.5	lure	low	2	40	similar	7
210.2	2.5	repeat	n/a	2	4	old	7
214.7	2.5	foil	n/a	1	0	new	6
219.2	2.5	lure	low	2	12	similar	8
223.7	2.5	foil	n/a	1	0	new	6
228.2	2.5	foil	n/a	1	0	new	7
232.7	2.5	lure	high	1	4	new	4
237.2	2.5	lure	high	1	40	new	8
241.7	2.5	lure	high	1	4	new	8
246.2	2.5	repeat	n/a	1	40	new	6
250.7	2.5	lure	high	2	4	similar	1
255.2	2.5	repeat	n/a	1	40	new	6
259.7	2.5	lure	high	2	4	similar	6
264.2	2.5	lure	high	2	40	similar	9
268.7	2.5	foil	n/a	1	0	new	6
273.2	2.5	lure	high	1	12	new	7
277.7	2.5	repeat	n/a	1	4	new	4
282.2	2.5	foil	n/a	1	0	new	5
286.7	2.5	foil	n/a	1	0	new	3
291.2	2.5	foil	n/a	1	0	new	8
295.7	2.5	repeat	n/a	2	4	old	7
300.2	2.5	foil	n/a	1	0	new	8
304.7	2.5	lure	high	1	12	new	8
309.2	2.5	repeat	n/a	1	40	new	8
313.7	2.5	repeat	n/a	1	12	new	9
318.2	2.5	repeat	n/a	2	40	old	7
322.7	2.5	repeat	n/a	1	40	new	6
327.2	2.5	lure	high	2	12	similar	7
331.7	2.5	lure	high	2	40	similar	9
336.2	2.5	foil	n/a	1	0	new	8
340.7	2.5	lure	low	2	40	old	7
345.2	2.5	lure	high	1	12	new	8
349.7	2.5	repeat	n/a	2	40	old	6
354.2	2.5	foil	n/a	1	0	new	7
358.7	2.5	lure	high	2	12	similar	6
363.2	2.5	foil	n/a	1	0	new	7
367.7	2.5	repeat	n/a	2	12	old	7
372.2	2.5	foil	n/a	1	0	new	9
376.7	2.5	foil	n/a	1	0	new	7
381.2	2.5	lure	low	2	40	similar	8
385.7	2.5	lure	low	1	12	new	9
390.2	2.5	foil	n/a	1	0	new	15
394.7	2.5	repeat	n/a	1	12	new	11
399.2	2.5	lure	high	2	12	old	8
403.7	2.5	foil	n/a	1	0	new	9
408.2	2.5	lure	low	1	12	new	10
412.7	2.5	lure	low	1	4	new	5
417.2	2.5	lure	high	2	40	similar	10
421.7	2.5	foil	n/a	1	0	new	9
426.2	2.5	repeat	n/a	2	40	old	8
430.7	2.5	lure	low	2	4	similar	6
435.2	2.5	repeat	n/a	2	40	similar	10
439.7	2.5	lure	low	2	12	similar	7
444.2	2.5	foil	n/a	1	0	new	7
448.7	2.5	repeat	n/a	2	12	old	7
453.2	2.5	repeat	n/a	1	4	new	9
457.7	2.5	foil	n/a	1	0	new	8
462.2	2.5	lure	low	2	12	similar	7
466.7	2.5	repeat	n/a	1	12	new	7
471.2	2.5	repeat	n/a	2	4	old	8
475.7	2.5	foil	n/a	1	0	new	5
480.2	2.5	lure	low	1	4	new	8
484.7	2.5	foil	n/a	1	0	new	9
489.2	2.5	repeat	n/a	2	40	old	10
493.7	2.5	foil	n/a	1	0	new	9
498.2	2.5	lure	low	2	4	similar	4
502.7	2.5	repeat	n/a	2	40	old	2
507.2	2.5	foil	n/a	1	0	new	12
511.7	2.5	foil	n/a	1	0	new	8
516.2	2.5	foil	n/a	1	0	new	4
520.7	2.5	repeat	n/a	2	12	old	6
