onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	7
7.7	2.5	lure	low	1	40	new	9
12.2	2.5	foil	n/a	1	0	new	7
16.7	2.5	lure	low	1	40	new	7
21.2	2.5	foil	n/a	1	0	new	7
25.7	2.5	foil	n/a	1	0	new	2
30.2	2.5	foil	n/a	1	0	new	5
34.7	2.5	repeat	n/a	1	12	new	6
39.2	2.5	foil	n/a	1	0	new	5
43.7	2.5	foil	n/a	1	0	new	5
48.2	2.5	lure	low	1	4	new	4
52.7	2.5	foil	n/a	1	0	new	8
57.2	2.5	repeat	n/a	1	4	new	4
61.7	2.5	foil	n/a	1	0	new	5
66.2	2.5	lure	low	2	4	similar	7
70.7	2.5	foil	n/a	1	0	new	7
75.2	2.5	repeat	n/a	2	4	old	4
79.7	2.5	lure	high	1	4	new	5
84.2	2.5	repeat	n/a	1	4	new	9
88.7	2.5	repeat	n/a	2	12	old	6
93.2	2.5	repeat	n/a	1	40	new	8
97.7	2.5	lure	high	2	4	similar	4
102.2	2.5	repeat	n/a	2	4	old	6
106.7	2.5	foil	n/a	1	0	new	6
111.2	2.5	lure	high	1	40	new	6
115.7	2.5	foil	n/a	1	0	new	9
120.2	2.5	foil	n/a	1	0	new	8
124.7	2.5	foil	n/a	1	0	new	7
129.2	2.5	repeat	n/a	1	4	new	3
133.7	2.5	foil	n/a	1	0	new	8
138.2	2.5	foil	n/a	1	0	new	7
142.7	2.5	lure	low	1	40	new	5
147.2	2.5	repeat	n/a	2	4	old	3
151.7	2.5	repeat	n/a	1	12	new	6
156.2	2.5	foil	n/a	1	0	new	8
160.7	2.5	foil	n/a	1	0	new	1
165.2	2.5	repeat	n/a	1	12	new	4
169.7	2.5	foil	n/a	1	0	new	5
174.2	2.5	foil	n/a	1	0	new	1
178.7	2.5	foil	n/a	1	0	new	1
183.2	2.5	lure	high	1	4	new	1
187.7	2.5	lure	low	2	40	similar	8
192.2	2.5	lure	low	1	4	new	9
196.7	2.5	lure	low	2	40	similar	8
201.2	2.5	lure	high	2	4	similar	6
205.7	2.5	repeat	n/a	2	12	old	9
210.2	2.5	lure	low	2	4	similar	9
214.7	2.5	repeat	n/a	1	40	new	7
219.2	2.5	repeat	n/a	2	12	old	6
223.7	2.5	foil	n/a	1	0	new	7
228.2	2.5	repeat	n/a	1	40	new	6
232.7	2.5	foil	n/a	1	0	new	5
237.2	2.5	foil	n/a	1	0	new	8
241.7	2.5	lure	high	1	40	new	11
246.2	2.5	lure	high	1	12	new	5
250.7	2.5	lure	low	1	4	new	6
255.2	2.5	foil	n/a	1	0	new	8
259.7	2.5	foil	n/a	1	0	new	3
264.2	2.5	repeat	n/a	1	40	new	7
268.7	2.5	lure	low	2	4	new	7
273.2	2.5	repeat	n/a	2	40	new	10
277.7	2.5	repeat	n/a	1	40	new	5
282.2	2.5	foil	n/a	1	0	similar	4
286.7	2.5	repeat	n/a	1	4	similar	8
291.2	2.5	lure	high	2	40	old	10
295.7	2.5	lure	high	1	40	new	6
300.2	2.5	lure	high	2	12	similar	6
304.7	2.5	repeat	n/a	2	4	old	9
309.2	2.5	foil	n/a	1	0	new	8
313.7	2.5	lure	low	1	12	new	6
318.2	2.5	lure	low	1	12	new	6
322.7	2.5	lure	low	2	40	similar	4
327.2	2.5	repeat	n/a	1	12	new	9
331.7	2.5	repeat	n/a	1	40	new	9
336.2	2.5	lure	high	1	4	new	7
340.7	2.5	foil	n/a	1	0	new	6
345.2	2.5	foil	n/a	1	0	new	7
349.7	2.5	lure	high	1	12	new	5
354.2	2.5	lure	high	2	4	old	10
358.7	2.5	repeat	n/a	1	12	new	6
363.2	2.5	foil	n/a	1	0	new	8
367.7	2.5	lure	low	2	12	similar	8
372.2	2.5	lure	low	2	12	similar	6
376.7	2.5	lure	low	1	12	new	8
381.2	2.5	repeat	n/a	2	12	old	6
385.7	2.5	foil	n/a	1	0	new	6
390.2	2.5	foil	n/a	1	0	new	3
394.7	2.5	repeat	n/a	2	40	old	8
399.2	2.5	foil	n/a	1	0	new	7
403.7	2.5	lure	high	2	12	old	6
408.2	2.5	repeat	n/a	2	40	old	6
412.7	2.5	repeat	n/a	2	12	old	7
417.2	2.5	foil	n/a	1	0	new	7
421.7	2.5	lure	high	2	40	similar	9
426.2	2.5	foil	n/a	1	0	new	8
430.7	2.5	lure	low	2	12	similar	7
435.2	2.5	repeat	n/a	1	12	new	7
439.7	2.5	foil	n/a	1	0	new	3
444.2	2.5	repeat	n/a	2	40	old	8
448.7	2.5	lure	high	1	12	new	5
453.2	2.5	repeat	n/a	1	4	new	5
457.7	2.5	repeat	n/a	2	40	old	2
462.2	2.5	foil	n/a	1	0	new	7
466.7	2.5	foil	n/a	1	0	new	6
471.2	2.5	repeat	n/a	2	4	old	3
475.7	2.5	lure	high	2	40	similar	7
480.2	2.5	foil	n/a	1	0	new	7
484.7	2.5	foil	n/a	1	0	new	7
489.2	2.5	repeat	n/a	2	12	old	7
493.7	2.5	foil	n/a	1	0	new	6
498.2	2.5	repeat	n/a	1	4	new	10
502.7	2.5	lure	high	2	12	similar	7
507.2	2.5	foil	n/a	1	0	new	9
511.7	2.5	repeat	n/a	2	40	similar	10
516.2	2.5	repeat	n/a	2	4	old	10
520.7	2.5	foil	n/a	1	0	new	10
