onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	10
7.7	2.5	repeat	n/a	1	4	new	7
12.2	2.5	foil	n/a	1	0	new	7
16.7	2.5	foil	n/a	1	0	new	9
21.2	2.5	repeat	n/a	1	40	new	10
25.7	2.5	repeat	n/a	2	4	old	8
30.2	2.5	foil	n/a	1	0	new	7
34.7	2.5	foil	n/a	1	0	new	8
39.2	2.5	lure	low	1	40	new	9
43.7	2.5	foil	n/a	1	0	new	7
48.2	2.5	repeat	n/a	1	4	new	6
52.7	2.5	foil	n/a	1	0	new	7
57.2	2.5	repeat	n/a	1	12	new	7
61.7	2.5	foil	n/a	1	0	new	8
66.2	2.5	repeat	n/a	2	4	old	4
70.7	2.5	repeat	n/a	1	4	new	6
75.2	2.5	repeat	n/a	1	40	new	10
79.7	2.5	foil	n/a	1	0	new	7
84.2	2.5	foil	n/a	1	0	new	10
88.7	2.5	repeat	n/a	2	4	old	8
93.2	2.5	foil	n/a	1	0	new	5
97.7	2.5	foil	n/a	1	0	new	9
102.2	2.5	foil	n/a	1	0	new	7
106.7	2.5	foil	n/a	1	0	new	7
111.2	2.5	repeat	n/a	2	12	old	8
115.7	2.5	repeat	n/a	1	40	new	5
120.2	2.5	foil	n/a	1	0	new	5
124.7	2.5	lure	high	1	12	new	6
129.2	2.5	foil	n/a	1	0	new	9
133.7	2.5	foil	n/a	1	0	new	11
138.2	2.5	repeat	n/a	1	40	new	6
142.7	2.5	repeat	n/a	1	40	new	7
147.2	2.5	lure	high	1	4	new	6
151.7	2.5	foil	n/a	1	0	new	7
156.2	2.5	repeat	n/a	1	12	new	7
160.7	2.5	foil	n/a	1	0	new	7
165.2	2.5	lure	high	2	4	similar	5
169.7	2.5	foil	n/a	1	0	new	7
174.2	2.5	lure	low	1	4	new	6
178.7	2.5	lure	high	2	12	old	4
183.2	2.5	lure	high	1	12	new	4
187.7	2.5	foil	n/a	1	0	new	8
192.2	2.5	lure	low	2	4	similar	5
196.7	2.5	lure	high	1	40	new	7
201.2	2.5	repeat	n/a	2	40	old	9
205.7	2.5	lure	low	1	40	new	5
210.2	2.5	repeat	n/a	2	12	old	3
214.7	2.5	foil	n/a	1	0	new	6
219.2	2.5	lure	low	2	40	similar	10
223.7	2.5	repeat	n/a	1	4	new	10
228.2	2.5	foil	n/a	1	0	new	7
232.7	2.5	lure	high	1	40	new	9
237.2	2.5	lure	high	2	12	similar	5
241.7	2.5	repeat	n/a	2	4	old	6
246.2	2.5	repeat	n/a	1	12	new	4
250.7	2.5	lure	low	1	40	new	9
255.2	2.5	repeat	n/a	2	40	old	9
259.7	2.5	repeat	n/a	1	12	new	7
264.2	2.5	repeat	n/a	1	4	new	7
268.7	2.5	foil	n/a	1	0	new	10
273.2	2.5	foil	n/a	1	0	new	8
277.7	2.5	repeat	n/a	1	12	new	8
282.2	2.5	repeat	n/a	2	4	old	6
286.7	2.5	repeat	n/a	1	40	similar	8
291.2	2.5	foil	n/a	1	0	new	7
295.7	2.5	repeat	n/a	2	40	old	7
300.2	2.5	repeat	n/a	2	12	similar	6
304.7	2.5	lure	high	1	12	new	9
309.2	2.5	repeat	n/a	1	4	similar	8
313.7	2.5	repeat	n/a	2	12	old	13
318.2	2.5	repeat	n/a	2	40	old	9
322.7	2.5	repeat	n/a	2	40	old	8
327.2	2.5	repeat	n/a	2	4	old	7
331.7	2.5	repeat	n/a	2	12	old	7
336.2	2.5	foil	n/a	1	0	new	4
340.7	2.5	lure	high	1	40	new	7
345.2	2.5	lure	low	1	12	new	8
349.7	2.5	lure	low	1	4	new	5
354.2	2.5	foil	n/a	1	0	new	3
358.7	2.5	lure	high	2	12	similar	9
363.2	2.5	foil	n/a	1	0	new	6
367.7	2.5	lure	low	2	4	new	8
372.2	2.5	foil	n/a	1	0	new	10
376.7	2.5	lure	high	2	40	similar	9
381.2	2.5	foil	n/a	1	0	new	6
385.7	2.5	lure	low	2	40	similar	6
390.2	2.5	lure	high	1	4	new	8
394.7	2.5	lure	low	1	12	new	5
399.2	2.5	lure	low	2	12	similar	4
403.7	2.5	foil	n/a	1	0	new	5
408.2	2.5	lure	high	2	4	similar	5
412.7	2.5	lure	high	2	40	similar	9
417.2	2.5	foil	n/a	1	0	new	11
421.7	2.5	foil	n/a	1	0	new	8
426.2	2.5	foil	n/a	1	0	new	9
430.7	2.5	lure	low	2	40	similar	8
435.2	2.5	foil	n/a	1	0	new	8
439.7	2.5	repeat	n/a	1	12	new	7
444.2	2.5	foil	n/a	1	0	new	11
448.7	2.5	lure	low	2	12	similar	4
453.2	2.5	lure	low	1	12	new	10
457.7	2.5	lure	low	1	4	new	5
462.2	2.5	foil	n/a	1	0	new	7
466.7	2.5	repeat	n/a	2	40	old	8
471.2	2.5	foil	n/a	1	0	new	7
475.7	2.5	lure	low	2	4	similar	8
480.2	2.5	foil	n/a	1	0	new	6
484.7	2.5	foil	n/a	1	0	new	7
489.2	2.5	foil	n/a	1	0	new	8
493.7	2.5	repeat	n/a	2	12	old	6
498.2	2.5	lure	high	1	4	new	7
502.7	2.5	foil	n/a	1	0	new	7
507.2	2.5	lure	low	2	12	similar	10
511.7	2.5	foil	n/a	1	0	new	4
516.2	2.5	lure	high	2	4	similar	6
520.7	2.5	lure	high	2	40	similar	6
