onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	6
7.7	2.5	foil	n/a	1	0	new	8
12.2	2.5	repeat	n/a	1	12	new	4
16.7	2.5	lure	high	1	4	new	6
21.2	2.5	lure	high	1	12	new	7
25.7	2.5	lure	low	1	4	new	6
30.2	2.5	foil	n/a	1	0	new	5
34.7	2.5	lure	high	2	4	similar	5
39.2	2.5	lure	low	1	40	new	7
43.7	2.5	lure	low	2	4	similar	10
48.2	2.5	foil	n/a	1	0	new	6
52.7	2.5	repeat	n/a	1	40	new	7
57.2	2.5	foil	n/a	1	0	new	7
61.7	2.5	foil	n/a	1	0	new	9
66.2	2.5	repeat	n/a	2	12	similar	8
70.7	2.5	repeat	n/a	1	4	new	8
75.2	2.5	lure	high	2	12	new	5
79.7	2.5	foil	n/a	1	0	new	10
84.2	2.5	lure	low	1	40	new	7
88.7	2.5	repeat	n/a	2	4	old	6
93.2	2.5	repeat	n/a	1	40	new	8
97.7	2.5	repeat	n/a	1	4	new	8
102.2	2.5	foil	n/a	1	0	new	7
106.7	2.5	foil	n/a	1	0	new	9
111.2	2.5	foil	n/a	1	0	new	5
115.7	2.5	repeat	n/a	2	4	old	7
120.2	2.5	foil	n/a	1	0	new	7
124.7	2.5	lure	high	1	4	new	7
129.2	2.5	foil	n/a	1	0	new	5
133.7	2.5	repeat	n/a	1	40	new	9
138.2	2.5	foil	n/a	1	0	new	7
142.7	2.5	lure	high	2	4	old	5
147.2	2.5	foil	n/a	1	0	new	9
151.7	2.5	foil	n/a	1	0	new	8
156.2	2.5	lure	low	1	12	new	5
160.7	2.5	foil	n/a	1	0	new	7
165.2	2.5	foil	n/a	1	0	new	9
169.7	2.5	foil	n/a	1	0	new	2
174.2	2.5	repeat	n/a	1	40	new	7
178.7	2.5	repeat	n/a	1	40	new	6
183.2	2.5	lure	high	1	40	new	9
187.7	2.5	repeat	n/a	1	12	new	5
192.2	2.5	repeat	n/a	1	12	new	6
196.7	2.5	lure	high	1	12	new	7
201.2	2.5	lure	high	1	40	new	6
205.7	2.5	foil	n/a	1	0	new	7
210.2	2.5	lure	low	2	12	similar	7
214.7	2.5	lure	high	1	12	new	5
219.2	2.5	lure	low	2	40	similar	7
223.7	2.5	repeat	n/a	1	12	new	5
228.2	2.5	foil	n/a	1	0	new	8
232.7	2.5	repeat	n/a	2	40	old	6
237.2	2.5	lure	low	1	12	new	7
241.7	2.5	repeat	n/a	2	12	old	6
246.2	2.5	repeat	n/a	2	12	old	7
250.7	2.5	lure	high	2	12	old	3
255.2	2.5	repeat	n/a	1	40	new	8
259.7	2.5	lure	low	1	40	new	6
264.2	2.5	lure	low	2	40	new	4
268.7	2.5	lure	high	2	12	similar	7
273.2	2.5	repeat	n/a	2	40	old	7
277.7	2.5	repeat	n/a	2	12	old	8
282.2	2.5	lure	low	1	4	new	6
286.7	2.5	repeat	n/a	1	4	new	5
291.2	2.5	lure	low	2	12	similar	7
295.7	2.5	foil	n/a	1	0	new	8
300.2	2.5	lure	low	2	4	similar	7
304.7	2.5	repeat	n/a	2	4	old	5
309.2	2.5	foil	n/a	1	0	new	5
313.7	2.5	repeat	n/a	2	40	similar	8
318.2	2.5	lure	high	1	40	new	6
322.7	2.5	foil	n/a	1	0	new	5
327.2	2.5	repeat	n/a	1	4	new	4
331.7	2.5	repeat	n/a	1	4	new	6
336.2	2.5	foil	n/a	1	0	new	4
340.7	2.5	lure	low	1	12	new	9
345.2	2.5	repeat	n/a	2	4	old	7
349.7	2.5	repeat	n/a	2	4	old	8
354.2	2.5	repeat	n/a	2	40	old	6
358.7	2.5	repeat	n/a	2	40	old	7
363.2	2.5	lure	high	2	40	old	5
367.7	2.5	foil	n/a	1	0	new	6
372.2	2.5	foil	n/a	1	0	new	6
376.7	2.5	foil	n/a	1	0	new	5
381.2	2.5	lure	high	2	40	similar	9
385.7	2.5	foil	n/a	1	0	new	7
390.2	2.5	foil	n/a	1	0	new	7
394.7	2.5	lure	low	2	12	similar	6
399.2	2.5	foil	n/a	1	0	new	3
403.7	2.5	foil	n/a	1	0	new	7
408.2	2.5	foil	n/a	1	0	new	8
412.7	2.5	foil	n/a	1	0	new	6
417.2	2.5	repeat	n/a	1	12	new	7
421.7	2.5	foil	n/a	1	0	new	5
426.2	2.5	foil	n/a	1	0	new	2
430.7	2.5	foil	n/a	1	0	new	8
435.2	2.5	repeat	n/a	2	40	old	6
439.7	2.5	lure	low	2	40	similar	7
444.2	2.5	foil	n/a	1	0	new	6
448.7	2.5	lure	low	1	4	new	5
453.2	2.5	foil	n/a	1	0	new	7
457.7	2.5	repeat	n/a	1	12	new	7
462.2	2.5	foil	n/a	1	0	new	7
466.7	2.5	lure	low	2	4	similar	7
471.2	2.5	repeat	n/a	2	12	old	9
475.7	2.5	lure	high	1	4	new	6
480.2	2.5	foil	n/a	1	0	new	7
484.7	2.5	foil	n/a	1	0	new	6
489.2	2.5	foil	n/a	1	0	new	8
493.7	2.5	lure	high	2	4	similar	6
498.2	2.5	lure	high	2	40	old	6
502.7	2.5	repeat	n/a	1	4	n/a	6
507.2	2.5	foil	n/a	1	0	new	6
511.7	2.5	repeat	n/a	2	12	old	5
516.2	2.5	foil	n/a	1	0	new	5
520.7	2.5	repeat	n/a	2	4	old	6
