onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	repeat	n/a	1	12	new	5
7.7	2.5	repeat	n/a	1	4	new	4
12.2	2.5	foil	n/a	1	0	new	4
16.7	2.5	lure	low	1	12	new	3
21.2	2.5	foil	n/a	1	0	new	4
25.7	2.5	repeat	n/a	2	4	old	7
30.2	2.5	foil	n/a	1	0	new	5
34.7	2.5	repeat	n/a	1	12	new	3
39.2	2.5	repeat	n/a	1	40	new	8
43.7	2.5	foil	n/a	1	0	new	6
48.2	2.5	lure	high	1	40	new	5
52.7	2.5	foil	n/a	1	0	new	5
57.2	2.5	repeat	n/a	2	12	old	6
61.7	2.5	foil	n/a	1	0	new	6
66.2	2.5	foil	n/a	1	0	new	7
70.7	2.5	lure	low	2	12	similar	5
75.2	2.5	lure	low	1	40	new	6
79.7	2.5	repeat	n/a	1	12	new	6
84.2	2.5	lure	low	1	12	new	7
88.7	2.5	repeat	n/a	2	12	old	5
93.2	2.5	foil	n/a	1	0	new	7
97.7	2.5	foil	n/a	1	0	new	4
102.2	2.5	lure	low	1	4	new	6
106.7	2.5	foil	n/a	1	0	new	6
111.2	2.5	foil	n/a	1	0	new	6
115.7	2.5	lure	low	1	40	new	10
120.2	2.5	lure	low	2	4	similar	7
124.7	2.5	repeat	n/a	1	40	new	8
129.2	2.5	foil	n/a	1	0	new	7
133.7	2.5	repeat	n/a	2	12	old	9
138.2	2.5	lure	low	2	12	similar	7
142.7	2.5	repeat	n/a	1	40	new	9
147.2	2.5	lure	high	1	12	new	7
151.7	2.5	foil	n/a	1	0	new	8
156.2	2.5	foil	n/a	1	0	new	9
160.7	2.5	foil	n/a	1	0	new	7
165.2	2.5	foil	n/a	1	0	new	4
169.7	2.5	foil	n/a	1	0	new	8
174.2	2.5	foil	n/a	1	0	new	6
178.7	2.5	repeat	n/a	1	12	new	8
183.2	2.5	repeat	n/a	1	40	new	8
187.7	2.5	repeat	n/a	1	40	new	6
192.2	2.5	lure	high	1	40	new	7
196.7	2.5	lure	high	1	12	new	7
201.2	2.5	lure	high	2	12	similar	8
205.7	2.5	foil	n/a	1	0	new	7
210.2	2.5	foil	n/a	1	0	new	9
214.7	2.5	repeat	n/a	1	40	new	8
219.2	2.5	repeat	n/a	2	40	old	10
223.7	2.5	repeat	n/a	1	12	new	9
228.2	2.5	lure	high	2	40	new	6
232.7	2.5	repeat	n/a	2	12	old	8
237.2	2.5	foil	n/a	1	0	new	7
241.7	2.5	foil	n/a	1	0	new	7
246.2	2.5	lure	high	1	4	new	7
250.7	2.5	lure	high	2	12	old	4
255.2	2.5	lure	low	2	40	new	7
259.7	2.5	foil	n/a	1	0	new	10
264.2	2.5	lure	high	2	4	similar	8
268.7	2.5	foil	n/a	1	0	new	10
273.2	2.5	foil	n/a	1	0	new	7
277.7	2.5	repeat	n/a	2	12	old	5
282.2	2.5	lure	high	1	40	new	5
286.7	2.5	foil	n/a	1	0	new	3
291.2	2.5	repeat	n/a	1	4	new	9
295.7	2.5	lure	low	2	40	similar	8
300.2	2.5	lure	low	1	12	new	5
304.7	2.5	repeat	n/a	2	40	similar	8
309.2	2.5	repeat	n/a	2	4	old	8
313.7	2.5	foil	n/a	1	0	new	4
318.2	2.5	lure	low	1	40	new	5
322.7	2.5	repeat	n/a	2	40	old	8
327.2	2.5	repeat	n/a	1	4	new	7
331.7	2.5	repeat	n/a	1	4	new	7
336.2	2.5	foil	n/a	1	0	new	7
340.7	2.5	lure	high	1	4	new	7
345.2	2.5	repeat	n/a	2	4	old	5
349.7	2.5	repeat	n/a	2	4	old	5
354.2	2.5	lure	low	2	12	similar	6
358.7	2.5	lure	high	2	4	similar	10
363.2	2.5	repeat	n/a	2	40	old	10
367.7	2.5	repeat	n/a	2	40	old	7
372.2	2.5	lure	high	2	40	similar	8
376.7	2.5	foil	n/a	1	0	new	6
381.2	2.5	foil	n/a	1	0	new	6
385.7	2.5	foil	n/a	1	0	new	8
390.2	2.5	repeat	n/a	1	12	new	7
394.7	2.5	repeat	n/a	2	40	old	5
399.2	2.5	foil	n/a	1	0	new	8
403.7	2.5	foil	n/a	1	0	new	7
408.2	2.5	foil	n/a	1	0	new	10
412.7	2.5	foil	n/a	1	0	new	4
417.2	2.5	foil	n/a	1	0	new	5
421.7	2.5	foil	n/a	1	0	new	8
426.2	2.5	foil	n/a	1	0	new	8
430.7	2.5	foil	n/a	1	0	new	11
435.2	2.5	lure	high	1	4	new	8
439.7	2.5	lure	high	1	12	new	5
444.2	2.5	repeat	n/a	2	12	old	8
448.7	2.5	repeat	n/a	1	4	new	4
453.2	2.5	lure	high	2	4	similar	7
457.7	2.5	repeat	n/a	1	4	new	4
462.2	2.5	lure	high	2	40	old	5
466.7	2.5	repeat	n/a	2	4	old	3
471.2	2.5	foil	n/a	1	0	new	7
475.7	2.5	repeat	n/a	2	4	old	8
480.2	2.5	foil	n/a	1	0	new	6
484.7	2.5	foil	n/a	1	0	new	6
489.2	2.5	lure	low	1	4	new	4
493.7	2.5	lure	high	2	12	similar	6
498.2	2.5	lure	low	2	40	similar	5
502.7	2.5	lure	low	1	4	new	6
507.2	2.5	lure	low	2	4	similar	8
511.7	2.5	foil	n/a	1	0	new	5
516.2	2.5	foil	n/a	1	0	new	5
520.7	2.5	lure	low	2	4	similar	9
