onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	repeat	n/a	1	4	new	8
7.7	2.5	repeat	n/a	1	40	new	8
12.2	2.5	foil	n/a	1	0	new	8
16.7	2.5	repeat	n/a	1	4	new	7
21.2	2.5	repeat	n/a	2	4	old	11
25.7	2.5	foil	n/a	1	0	new	9
30.2	2.5	foil	n/a	1	0	new	7
34.7	2.5	repeat	n/a	2	4	old	8
39.2	2.5	lure	high	1	4	new	7
43.7	2.5	foil	n/a	1	0	new	11
48.2	2.5	foil	n/a	1	0	new	10
52.7	2.5	foil	n/a	1	0	new	9
57.2	2.5	lure	high	2	4	old	9
61.7	2.5	foil	n/a	1	0	new	6
66.2	2.5	foil	n/a	1	0	new	6
70.7	2.5	foil	n/a	1	0	new	8
75.2	2.5	foil	n/a	1	0	new	8
79.7	2.5	repeat	n/a	1	40	new	9
84.2	2.5	repeat	n/a	1	12	new	7
88.7	2.5	foil	n/a	1	0	new	9
93.2	2.5	foil	n/a	1	0	new	8
97.7	2.5	repeat	n/a	1	4	new	11
102.2	2.5	repeat	n/a	1	12	new	7
106.7	2.5	foil	n/a	1	0	new	8
111.2	2.5	lure	high	1	12	new	8
115.7	2.5	repeat	n/a	2	4	old	7
120.2	2.5	foil	n/a	1	0	new	9
124.7	2.5	foil	n/a	1	0	new	10
129.2	2.5	repeat	n/a	1	40	new	7
133.7	2.5	lure	high	1	4	new	10
138.2	2.5	repeat	n/a	2	12	old	6
142.7	2.5	foil	n/a	1	0	new	7
147.2	2.5	foil	n/a	1	0	new	5
151.7	2.5	lure	high	2	4	similar	11
156.2	2.5	repeat	n/a	2	12	old	8
160.7	2.5	lure	high	1	40	new	9
165.2	2.5	lure	high	2	12	old	9
169.7	2.5	foil	n/a	1	0	new	7
174.2	2.5	lure	low	1	12	new	9
178.7	2.5	foil	n/a	1	0	new	7
183.2	2.5	lure	low	1	40	new	7
187.7	2.5	repeat	n/a	2	40	old	11
192.2	2.5	repeat	n/a	1	40	new	10
196.7	2.5	lure	high	1	40	new	11
201.2	2.5	lure	low	1	40	new	9
205.7	2.5	foil	n/a	1	0	new	8
210.2	2.5	lure	low	1	40	new	5
214.7	2.5	foil	n/a	1	0	new	7
219.2	2.5	foil	n/a	1	0	new	4
223.7	2.5	lure	high	1	40	new	10
228.2	2.5	lure	low	2	12	similar	8
232.7	2.5	repeat	n/a	1	12	new	6
237.2	2.5	lure	low	1	4	new	9
241.7	2.5	lure	low	1	12	new	10
246.2	2.5	lure	high	1	12	new	9
250.7	2.5	repeat	n/a	1	12	new	8
255.2	2.5	lure	low	2	4	new	4
259.7	2.5	repeat	n/a	2	40	old	8
264.2	2.5	repeat	n/a	1	12	new	8
268.7	2.5	foil	n/a	1	0	old	7
273.2	2.5	foil	n/a	1	0	new	7
277.7	2.5	foil	n/a	1	0	new	8
282.2	2.5	repeat	n/a	1	40	new	8
286.7	2.5	repeat	n/a	2	12	old	6
291.2	2.5	foil	n/a	1	0	new	7
295.7	2.5	lure	low	2	12	similar	10
300.2	2.5	lure	high	2	12	old	5
304.7	2.5	repeat	n/a	2	12	old	9
309.2	2.5	repeat	n/a	2	40	old	7
313.7	2.5	foil	n/a	1	0	new	7
318.2	2.5	repeat	n/a	2	12	old	7
322.7	2.5	foil	n/a	1	0	new	9
327.2	2.5	foil	n/a	1	0	new	8
331.7	2.5	repeat	n/a	1	12	new	7
336.2	2.5	repeat	n/a	1	40	new	10
340.7	2.5	lure	high	2	40	old	9
345.2	2.5	foil	n/a	1	0	new	5
349.7	2.5	repeat	n/a	1	4	new	7
354.2	2.5	foil	n/a	1	0	new	8
358.7	2.5	lure	high	1	12	new	8
363.2	2.5	lure	low	2	40	new	8
367.7	2.5	repeat	n/a	2	4	old	9
372.2	2.5	repeat	n/a	2	40	old	7
376.7	2.5	lure	high	2	40	old	9
381.2	2.5	lure	low	2	40	similar	9
385.7	2.5	repeat	n/a	2	12	old	8
390.2	2.5	lure	low	2	40	similar	8
394.7	2.5	foil	n/a	1	0	new	6
399.2	2.5	lure	high	1	4	new	11
403.7	2.5	lure	high	2	40	similar	9
408.2	2.5	lure	low	1	4	new	10
412.7	2.5	lure	high	2	12	old	8
417.2	2.5	lure	high	2	4	similar	8
421.7	2.5	repeat	n/a	1	4	new	8
426.2	2.5	lure	low	2	4	new	7
430.7	2.5	lure	low	1	12	new	7
435.2	2.5	foil	n/a	1	0	new	10
439.7	2.5	repeat	n/a	2	4	old	9
444.2	2.5	foil	n/a	1	0	new	7
448.7	2.5	foil	n/a	1	0	new	10
453.2	2.5	repeat	n/a	1	4	new	9
457.7	2.5	foil	n/a	1	0	new	10
462.2	2.5	repeat	n/a	2	40	old	9
466.7	2.5	foil	n/a	1	0	new	6
471.2	2.5	repeat	n/a	2	4	old	9
475.7	2.5	lure	low	1	4	new	8
480.2	2.5	foil	n/a	1	0	new	8
484.7	2.5	lure	low	2	12	similar	10
489.2	2.5	foil	n/a	1	0	new	8
493.7	2.5	lure	low	2	4	similar	7
498.2	2.5	foil	n/a	1	0	new	9
502.7	2.5	foil	n/a	1	0	new	5
507.2	2.5	foil	n/a	1	0	new	3
511.7	2.5	foil	n/a	1	0	new	7
516.2	2.5	repeat	n/a	2	40	old	7
520.7	2.5	foil	n/a	1	0	new	10
