onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	9
7.7	2.5	lure	low	1	40	new	9
12.2	2.5	foil	n/a	1	0	new	10
16.7	2.5	foil	n/a	1	0	new	8
21.2	2.5	lure	low	1	40	new	7
25.7	2.5	lure	low	1	12	new	7
30.2	2.5	foil	n/a	1	0	new	8
34.7	2.5	repeat	n/a	1	4	new	8
39.2	2.5	foil	n/a	1	0	new	9
43.7	2.5	foil	n/a	1	0	new	7
48.2	2.5	foil	n/a	1	0	new	7
52.7	2.5	repeat	n/a	2	4	old	8
57.2	2.5	foil	n/a	1	0	new	9
61.7	2.5	foil	n/a	1	0	new	9
66.2	2.5	foil	n/a	1	0	new	9
70.7	2.5	foil	n/a	1	0	new	11
75.2	2.5	lure	high	1	40	new	7
79.7	2.5	lure	low	2	12	similar	8
84.2	2.5	lure	low	1	4	new	5
88.7	2.5	lure	low	1	4	new	7
93.2	2.5	lure	high	1	40	new	6
97.7	2.5	lure	high	1	4	new	9
102.2	2.5	lure	low	2	4	similar	8
106.7	2.5	lure	low	2	4	similar	7
111.2	2.5	foil	n/a	1	0	new	7
115.7	2.5	lure	high	2	4	similar	9
120.2	2.5	foil	n/a	1	0	new	7
124.7	2.5	foil	n/a	1	0	new	10
129.2	2.5	foil	n/a	1	0	new	9
133.7	2.5	foil	n/a	1	0	new	8
138.2	2.5	lure	high	1	4	new	6
142.7	2.5	repeat	n/a	1	40	new	9
147.2	2.5	foil	n/a	1	0	new	8
151.7	2.5	repeat	n/a	1	40	new	4
156.2	2.5	lure	high	2	4	similar	7
160.7	2.5	foil	n/a	1	0	new	10
165.2	2.5	foil	n/a	1	0	new	8
169.7	2.5	repeat	n/a	1	12	n/a	5
174.2	2.5	repeat	n/a	1	12	new	8
178.7	2.5	foil	n/a	1	0	new	6
183.2	2.5	repeat	n/a	1	40	new	4
187.7	2.5	lure	low	2	40	similar	8
192.2	2.5	repeat	n/a	1	4	new	9
196.7	2.5	foil	n/a	1	0	new	9
201.2	2.5	lure	low	2	40	similar	8
205.7	2.5	repeat	n/a	1	12	new	7
210.2	2.5	repeat	n/a	2	4	old	10
214.7	2.5	repeat	n/a	1	12	new	6
219.2	2.5	repeat	n/a	1	4	new	11
223.7	2.5	repeat	n/a	2	12	old	10
228.2	2.5	repeat	n/a	2	12	old	10
232.7	2.5	repeat	n/a	1	4	new	6
237.2	2.5	repeat	n/a	2	4	old	7
241.7	2.5	foil	n/a	1	0	new	6
246.2	2.5	lure	low	1	12	new	9
250.7	2.5	repeat	n/a	2	4	old	8
255.2	2.5	lure	high	2	40	old	7
259.7	2.5	repeat	n/a	2	12	old	8
264.2	2.5	repeat	n/a	1	40	new	9
268.7	2.5	repeat	n/a	2	12	old	8
273.2	2.5	lure	high	2	40	similar	11
277.7	2.5	foil	n/a	1	0	new	8
282.2	2.5	lure	high	1	40	similar	7
286.7	2.5	repeat	n/a	1	40	new	6
291.2	2.5	lure	high	1	12	new	9
295.7	2.5	repeat	n/a	1	4	new	10
300.2	2.5	lure	low	2	12	similar	9
304.7	2.5	lure	high	1	12	new	6
309.2	2.5	lure	low	1	40	new	10
313.7	2.5	repeat	n/a	2	4	old	10
318.2	2.5	foil	n/a	1	0	new	7
322.7	2.5	repeat	n/a	2	40	old	10
327.2	2.5	repeat	n/a	1	12	new	7
331.7	2.5	repeat	n/a	2	40	old	7
336.2	2.5	lure	low	1	12	new	8
340.7	2.5	repeat	n/a	1	40	new	6
345.2	2.5	lure	high	2	12	similar	8
349.7	2.5	foil	n/a	1	0	new	8
354.2	2.5	foil	n/a	1	0	new	5
358.7	2.5	lure	high	2	12	old	7
363.2	2.5	repeat	n/a	2	40	old	6
367.7	2.5	foil	n/a	1	0	new	12
372.2	2.5	foil	n/a	1	0	new	11
376.7	2.5	foil	n/a	1	0	new	6
381.2	2.5	repeat	n/a	2	12	old	9
385.7	2.5	foil	n/a	1	0	new	9
390.2	2.5	lure	low	2	12	similar	8
394.7	2.5	foil	n/a	1	0	new	9
399.2	2.5	foil	n/a	1	0	new	9
403.7	2.5	lure	high	1	12	new	9
408.2	2.5	lure	low	1	4	new	6
412.7	2.5	foil	n/a	1	0	new	11
417.2	2.5	lure	high	1	4	new	10
421.7	2.5	repeat	n/a	1	4	new	11
426.2	2.5	lure	low	2	4	similar	11
430.7	2.5	foil	n/a	1	0	new	9
435.2	2.5	lure	high	2	4	old	9
439.7	2.5	repeat	n/a	2	4	old	12
444.2	2.5	repeat	n/a	2	40	old	9
448.7	2.5	repeat	n/a	1	12	new	9
453.2	2.5	foil	n/a	1	0	new	9
457.7	2.5	lure	high	2	12	similar	7
462.2	2.5	lure	high	2	40	similar	8
466.7	2.5	repeat	n/a	2	40	old	8
471.2	2.5	foil	n/a	1	0	new	7
475.7	2.5	foil	n/a	1	0	new	9
480.2	2.5	foil	n/a	1	0	new	5
484.7	2.5	foil	n/a	1	0	new	7
489.2	2.5	lure	low	2	40	similar	9
493.7	2.5	foil	n/a	1	0	new	7
498.2	2.5	foil	n/a	1	0	new	7
502.7	2.5	repeat	n/a	2	12	old	9
507.2	2.5	foil	n/a	1	0	new	9
511.7	2.5	foil	n/a	1	0	new	6
516.2	2.5	foil	n/a	1	0	new	9
520.7	2.5	repeat	n/a	2	40	old	5
