onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	lure	low	1	12	new	6
7.7	2.5	foil	n/a	1	0	new	6
12.2	2.5	foil	n/a	1	0	new	9
16.7	2.5	lure	high	1	40	new	9
21.2	2.5	lure	low	1	40	new	9
25.7	2.5	foil	n/a	1	0	new	9
30.2	2.5	foil	n/a	1	0	new	8
34.7	2.5	repeat	n/a	1	4	new	7
39.2	2.5	repeat	n/a	1	40	new	6
43.7	2.5	foil	n/a	1	0	new	7
48.2	2.5	lure	low	1	12	new	7
52.7	2.5	repeat	n/a	2	4	similar	7
57.2	2.5	lure	low	2	12	similar	5
61.7	2.5	repeat	n/a	1	40	new	6
66.2	2.5	repeat	n/a	1	4	new	6
70.7	2.5	foil	n/a	1	0	new	8
75.2	2.5	repeat	n/a	1	40	new	6
79.7	2.5	foil	n/a	1	0	new	6
84.2	2.5	repeat	n/a	2	4	old	7
88.7	2.5	foil	n/a	1	0	n/a	5
93.2	2.5	foil	n/a	1	0	new	7
97.7	2.5	lure	high	1	12	new	7
102.2	2.5	lure	low	2	12	new	8
106.7	2.5	lure	low	1	40	new	5
111.2	2.5	foil	n/a	1	0	new	6
115.7	2.5	lure	high	1	40	new	5
120.2	2.5	repeat	n/a	1	4	new	5
124.7	2.5	foil	n/a	1	0	new	9
129.2	2.5	foil	n/a	1	0	new	9
133.7	2.5	foil	n/a	1	0	new	6
138.2	2.5	repeat	n/a	2	4	old	7
142.7	2.5	repeat	n/a	1	40	new	7
147.2	2.5	foil	n/a	1	0	new	10
151.7	2.5	lure	high	2	12	old	7
156.2	2.5	foil	n/a	1	0	new	6
160.7	2.5	repeat	n/a	1	4	new	6
165.2	2.5	repeat	n/a	1	40	new	7
169.7	2.5	repeat	n/a	1	12	new	8
174.2	2.5	foil	n/a	1	0	new	9
178.7	2.5	repeat	n/a	2	4	old	10
183.2	2.5	repeat	n/a	1	12	new	6
187.7	2.5	lure	high	1	4	new	8
192.2	2.5	lure	low	1	40	new	5
196.7	2.5	lure	high	2	40	old	7
201.2	2.5	lure	low	2	40	similar	7
205.7	2.5	lure	high	2	4	similar	8
210.2	2.5	repeat	n/a	1	12	new	8
214.7	2.5	repeat	n/a	1	4	new	8
219.2	2.5	repeat	n/a	2	40	old	7
223.7	2.5	repeat	n/a	2	12	old	6
228.2	2.5	foil	n/a	1	0	new	10
232.7	2.5	repeat	n/a	2	4	old	8
237.2	2.5	repeat	n/a	2	12	old	5
241.7	2.5	repeat	n/a	2	40	old	6
246.2	2.5	foil	n/a	1	0	old	3
250.7	2.5	foil	n/a	1	0	new	6
255.2	2.5	repeat	n/a	2	40	old	8
259.7	2.5	repeat	n/a	1	40	new	7
264.2	2.5	repeat	n/a	2	12	old	7
268.7	2.5	foil	n/a	1	0	new	11
273.2	2.5	lure	high	1	40	new	7
277.7	2.5	foil	n/a	1	0	new	4
282.2	2.5	foil	n/a	1	0	new	9
286.7	2.5	lure	low	2	40	new	6
291.2	2.5	lure	low	1	4	new	7
295.7	2.5	lure	high	2	40	new	10
300.2	2.5	foil	n/a	1	0	new	7
304.7	2.5	foil	n/a	1	0	new	8
309.2	2.5	lure	low	2	4	similar	8
313.7	2.5	foil	n/a	1	0	new	6
318.2	2.5	foil	n/a	1	0	new	8
322.7	2.5	repeat	n/a	2	40	old	8
327.2	2.5	lure	low	1	12	new	8
331.7	2.5	foil	n/a	1	0	new	7
336.2	2.5	foil	n/a	1	0	new	9
340.7	2.5	repeat	n/a	1	4	new	7
345.2	2.5	repeat	n/a	2	40	new	5
349.7	2.5	foil	n/a	1	0	new	8
354.2	2.5	foil	n/a	1	0	new	6
358.7	2.5	repeat	n/a	2	4	old	5
363.2	2.5	lure	high	1	12	new	10
367.7	2.5	foil	n/a	1	0	new	8
372.2	2.5	lure	low	2	40	new	4
376.7	2.5	repeat	n/a	1	12	new	8
381.2	2.5	lure	low	2	12	similar	9
385.7	2.5	foil	n/a	1	0	new	12
390.2	2.5	lure	high	1	12	new	10
394.7	2.5	repeat	n/a	1	12	new	14
399.2	2.5	foil	n/a	1	0	new	7
403.7	2.5	foil	n/a	1	0	new	8
408.2	2.5	lure	high	1	4	new	2
412.7	2.5	foil	n/a	1	0	new	6
417.2	2.5	lure	high	2	12	old	8
421.7	2.5	foil	n/a	1	0	new	4
426.2	2.5	lure	high	2	4	similar	10
430.7	2.5	repeat	n/a	2	12	new	7
435.2	2.5	repeat	n/a	1	12	new	3
439.7	2.5	repeat	n/a	2	40	old	7
444.2	2.5	lure	high	2	12	old	8
448.7	2.5	repeat	n/a	2	12	old	7
453.2	2.5	lure	high	2	40	new	0
457.7	2.5	lure	high	1	4	new	9
462.2	2.5	lure	low	1	4	new	6
466.7	2.5	lure	low	1	4	new	7
471.2	2.5	foil	n/a	1	0	new	10
475.7	2.5	lure	high	2	4	old	6
480.2	2.5	lure	low	2	4	similar	9
484.7	2.5	lure	low	2	4	similar	7
489.2	2.5	repeat	n/a	2	12	old	6
493.7	2.5	foil	n/a	1	0	new	5
498.2	2.5	foil	n/a	1	0	new	9
502.7	2.5	foil	n/a	1	0	new	7
507.2	2.5	foil	n/a	1	0	new	6
511.7	2.5	foil	n/a	1	0	new	6
516.2	2.5	foil	n/a	1	0	new	7
520.7	2.5	foil	n/a	1	0	new	8
