onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	5
7.7	2.5	foil	n/a	1	0	new	2
12.2	2.5	lure	high	1	40	new	5
16.7	2.5	lure	high	1	40	new	3
21.2	2.5	foil	n/a	1	0	new	12
25.7	2.5	foil	n/a	1	0	new	10
30.2	2.5	repeat	n/a	1	40	new	11
34.7	2.5	foil	n/a	1	0	new	10
39.2	2.5	foil	n/a	1	0	new	12
43.7	2.5	foil	n/a	1	0	new	10
48.2	2.5	repeat	n/a	1	40	new	9
52.7	2.5	repeat	n/a	1	12	new	4
57.2	2.5	repeat	n/a	1	4	new	6
61.7	2.5	foil	n/a	1	0	new	8
66.2	2.5	repeat	n/a	1	4	similar	9
70.7	2.5	foil	n/a	1	0	new	10
75.2	2.5	repeat	n/a	2	4	old	7
79.7	2.5	foil	n/a	1	0	new	8
84.2	2.5	repeat	n/a	2	4	old	8
88.7	2.5	foil	n/a	1	0	new	10
93.2	2.5	foil	n/a	1	0	new	9
97.7	2.5	foil	n/a	1	0	new	9
102.2	2.5	lure	low	1	12	new	9
106.7	2.5	repeat	n/a	2	12	old	7
111.2	2.5	repeat	n/a	1	12	new	9
115.7	2.5	lure	low	1	12	similar	10
120.2	2.5	foil	n/a	1	0	new	7
124.7	2.5	foil	n/a	1	0	new	5
129.2	2.5	lure	high	1	12	new	4
133.7	2.5	foil	n/a	1	0	new	3
138.2	2.5	foil	n/a	1	0	new	7
142.7	2.5	foil	n/a	1	0	new	9
147.2	2.5	foil	n/a	1	0	new	9
151.7	2.5	lure	low	1	40	new	10
156.2	2.5	lure	low	2	12	new	12
160.7	2.5	foil	n/a	1	0	new	9
165.2	2.5	repeat	n/a	2	12	old	10
169.7	2.5	lure	low	2	12	similar	11
174.2	2.5	foil	n/a	1	0	new	7
178.7	2.5	foil	n/a	1	0	new	10
183.2	2.5	lure	high	2	12	new	9
187.7	2.5	repeat	n/a	1	12	new	11
192.2	2.5	lure	high	2	40	old	8
196.7	2.5	lure	high	2	40	new	7
201.2	2.5	repeat	n/a	1	4	new	9
205.7	2.5	lure	low	1	12	new	10
210.2	2.5	repeat	n/a	2	40	new	11
214.7	2.5	lure	high	1	40	new	14
219.2	2.5	repeat	n/a	2	4	similar	9
223.7	2.5	lure	high	1	12	new	10
228.2	2.5	repeat	n/a	2	40	old	10
232.7	2.5	repeat	n/a	1	40	new	4
237.2	2.5	foil	n/a	1	0	new	10
241.7	2.5	repeat	n/a	2	12	old	8
246.2	2.5	lure	low	1	40	new	10
250.7	2.5	lure	low	1	40	new	11
255.2	2.5	foil	n/a	1	0	new	9
259.7	2.5	lure	low	2	12	similar	10
264.2	2.5	foil	n/a	1	0	new	8
268.7	2.5	repeat	n/a	1	12	new	11
273.2	2.5	foil	n/a	1	0	new	9
277.7	2.5	lure	high	2	12	similar	7
282.2	2.5	lure	high	1	4	new	6
286.7	2.5	lure	low	1	4	new	8
291.2	2.5	repeat	n/a	1	40	new	8
295.7	2.5	repeat	n/a	1	4	new	9
300.2	2.5	lure	high	2	4	similar	9
304.7	2.5	lure	low	2	4	new	9
309.2	2.5	repeat	n/a	1	40	new	9
313.7	2.5	repeat	n/a	2	4	new	11
318.2	2.5	foil	n/a	1	0	new	8
322.7	2.5	repeat	n/a	2	12	similar	9
327.2	2.5	repeat	n/a	1	40	new	7
331.7	2.5	lure	low	2	40	similar	9
336.2	2.5	lure	high	1	12	new	7
340.7	2.5	lure	high	1	4	new	6
345.2	2.5	repeat	n/a	1	12	new	5
349.7	2.5	repeat	n/a	1	12	new	8
354.2	2.5	foil	n/a	1	0	new	12
358.7	2.5	lure	high	2	4	similar	9
363.2	2.5	foil	n/a	1	0	new	10
367.7	2.5	foil	n/a	1	0	new	8
372.2	2.5	foil	n/a	1	0	new	12
376.7	2.5	foil	n/a	1	0	new	8
381.2	2.5	foil	n/a	1	0	new	12
385.7	2.5	foil	n/a	1	0	new	10
390.2	2.5	lure	high	2	12	similar	10
394.7	2.5	lure	high	2	40	old	9
399.2	2.5	repeat	n/a	2	12	new	8
403.7	2.5	repeat	n/a	2	12	similar	7
408.2	2.5	foil	n/a	1	0	new	9
412.7	2.5	repeat	n/a	2	40	old	6
417.2	2.5	lure	low	1	4	new	10
421.7	2.5	lure	high	1	4	new	10
426.2	2.5	lure	low	2	40	new	9
430.7	2.5	lure	low	2	40	similar	8
435.2	2.5	lure	low	2	4	similar	10
439.7	2.5	lure	high	2	4	similar	10
444.2	2.5	repeat	n/a	1	4	similar	11
448.7	2.5	lure	low	1	4	new	12
453.2	2.5	foil	n/a	1	0	new	8
457.7	2.5	foil	n/a	1	0	new	12
462.2	2.5	repeat	n/a	2	4	old	11
466.7	2.5	lure	low	2	4	n/a	7
471.2	2.5	repeat	n/a	2	40	old	11
475.7	2.5	foil	n/a	1	0	new	5
480.2	2.5	repeat	n/a	1	4	new	12
484.7	2.5	foil	n/a	1	0	new	11
489.2	2.5	repeat	n/a	2	40	old	9
493.7	2.5	foil	n/a	1	0	new	11
498.2	2.5	repeat	n/a	2	4	new	10
502.7	2.5	foil	n/a	1	0	new	10
507.2	2.5	repeat	n/a	2	40	old	9
511.7	2.5	foil	n/a	1	0	new	9
516.2	2.5	foil	n/a	1	0	new	9
520.7	2.5	foil	n/a	1	0	new	8
