onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	repeat	n/a	1	40	new	11
7.7	2.5	foil	n/a	1	0	new	5
12.2	2.5	lure	low	1	40	new	9
16.7	2.5	foil	n/a	1	0	new	5
21.2	2.5	lure	low	1	4	new	6
25.7	2.5	repeat	n/a	1	4	new	7
30.2	2.5	foil	n/a	1	0	new	7
34.7	2.5	lure	high	1	12	new	7
39.2	2.5	lure	low	2	4	new	8
43.7	2.5	repeat	n/a	2	4	old	8
48.2	2.5	repeat	n/a	1	4	new	9
52.7	2.5	lure	high	1	4	new	6
57.2	2.5	foil	n/a	1	0	new	4
61.7	2.5	foil	n/a	1	0	new	3
66.2	2.5	repeat	n/a	2	4	old	6
70.7	2.5	lure	high	2	4	similar	4
75.2	2.5	lure	low	1	12	new	4
79.7	2.5	foil	n/a	1	0	new	5
84.2	2.5	foil	n/a	1	0	new	4
88.7	2.5	lure	high	2	12	similar	8
93.2	2.5	foil	n/a	1	0	new	7
97.7	2.5	foil	n/a	1	0	new	10
102.2	2.5	repeat	n/a	1	40	new	7
106.7	2.5	lure	high	1	4	new	7
111.2	2.5	repeat	n/a	1	12	new	4
115.7	2.5	foil	n/a	1	0	new	6
120.2	2.5	foil	n/a	1	0	new	9
124.7	2.5	lure	high	2	4	similar	10
129.2	2.5	lure	low	2	12	similar	7
133.7	2.5	repeat	n/a	1	4	new	9
138.2	2.5	foil	n/a	1	0	new	10
142.7	2.5	repeat	n/a	1	40	new	7
147.2	2.5	foil	n/a	1	0	new	7
151.7	2.5	repeat	n/a	2	4	old	9
156.2	2.5	foil	n/a	1	0	new	9
160.7	2.5	lure	low	1	4	new	9
165.2	2.5	repeat	n/a	2	12	similar	9
169.7	2.5	lure	high	1	40	new	6
174.2	2.5	foil	n/a	1	0	new	7
178.7	2.5	lure	low	2	4	similar	7
183.2	2.5	repeat	n/a	2	40	similar	8
187.7	2.5	lure	high	1	4	new	8
192.2	2.5	lure	low	2	40	new	5
196.7	2.5	lure	low	1	12	new	5
201.2	2.5	foil	n/a	1	0	new	9
205.7	2.5	lure	high	2	4	similar	8
210.2	2.5	repeat	n/a	1	12	new	5
214.7	2.5	repeat	n/a	1	12	new	10
219.2	2.5	repeat	n/a	1	4	new	7
223.7	2.5	repeat	n/a	1	40	new	7
228.2	2.5	repeat	n/a	1	40	new	7
232.7	2.5	foil	n/a	1	0	new	8
237.2	2.5	repeat	n/a	2	4	old	8
241.7	2.5	lure	low	1	12	new	8
246.2	2.5	repeat	n/a	1	12	new	9
250.7	2.5	lure	low	2	12	new	5
255.2	2.5	lure	low	1	40	new	7
259.7	2.5	lure	high	1	40	new	9
264.2	2.5	repeat	n/a	2	12	old	7
268.7	2.5	repeat	n/a	2	12	old	8
273.2	2.5	repeat	n/a	1	4	new	7
277.7	2.5	lure	high	1	40	new	8
282.2	2.5	repeat	n/a	2	40	old	9
286.7	2.5	lure	high	1	12	new	1
291.2	2.5	repeat	n/a	2	4	old	4
295.7	2.5	lure	low	2	12	new	11
300.2	2.5	repeat	n/a	2	12	old	10
304.7	2.5	lure	low	1	40	new	5
309.2	2.5	foil	n/a	1	0	new	6
313.7	2.5	repeat	n/a	1	40	new	3
318.2	2.5	foil	n/a	1	0	new	6
322.7	2.5	repeat	n/a	2	40	old	6
327.2	2.5	repeat	n/a	1	4	n/a	2
331.7	2.5	repeat	n/a	1	12	new	6
336.2	2.5	foil	n/a	1	0	new	8
340.7	2.5	lure	high	2	12	similar	5
345.2	2.5	repeat	n/a	2	4	old	4
349.7	2.5	lure	high	2	40	old	3
354.2	2.5	foil	n/a	1	0	new	5
358.7	2.5	foil	n/a	1	0	new	10
363.2	2.5	foil	n/a	1	0	new	9
367.7	2.5	foil	n/a	1	0	new	12
372.2	2.5	foil	n/a	1	0	new	6
376.7	2.5	foil	n/a	1	0	new	6
381.2	2.5	foil	n/a	1	0	new	3
385.7	2.5	repeat	n/a	2	12	old	5
390.2	2.5	foil	n/a	1	0	new	4
394.7	2.5	lure	high	1	12	new	5
399.2	2.5	foil	n/a	1	0	new	2
403.7	2.5	repeat	n/a	2	40	old	6
408.2	2.5	repeat	n/a	2	40	old	9
412.7	2.5	repeat	n/a	1	12	n/a	5
417.2	2.5	foil	n/a	1	0	n/a	1
421.7	2.5	foil	n/a	1	0	n/a	0
426.2	2.5	foil	n/a	1	0	n/a	3
430.7	2.5	foil	n/a	1	0	new	3
435.2	2.5	lure	low	2	40	new	9
439.7	2.5	lure	high	2	40	new	7
444.2	2.5	foil	n/a	1	0	new	7
448.7	2.5	lure	high	2	12	new	6
453.2	2.5	foil	n/a	1	0	new	10
457.7	2.5	lure	high	2	40	similar	9
462.2	2.5	foil	n/a	1	0	new	5
466.7	2.5	repeat	n/a	2	12	new	7
471.2	2.5	foil	n/a	1	0	new	5
475.7	2.5	foil	n/a	1	0	new	10
480.2	2.5	foil	n/a	1	0	new	9
484.7	2.5	lure	low	2	40	new	5
489.2	2.5	foil	n/a	1	0	new	10
493.7	2.5	repeat	n/a	2	40	old	7
498.2	2.5	lure	low	1	4	new	7
502.7	2.5	foil	n/a	1	0	new	10
507.2	2.5	foil	n/a	1	0	new	3
511.7	2.5	foil	n/a	1	0	new	6
516.2	2.5	lure	low	2	4	new	11
520.7	2.5	foil	n/a	1	0	new	7
