onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	lure	high	1	40	new	7
7.7	2.5	lure	low	1	12	new	5
12.2	2.5	repeat	n/a	1	40	new	5
16.7	2.5	foil	n/a	1	0	new	8
21.2	2.5	repeat	n/a	1	40	new	7
25.7	2.5	foil	n/a	1	0	new	7
30.2	2.5	foil	n/a	1	0	new	9
34.7	2.5	foil	n/a	1	0	new	6
39.2	2.5	lure	high	1	40	new	6
43.7	2.5	foil	n/a	1	0	new	11
48.2	2.5	foil	n/a	1	0	new	7
52.7	2.5	lure	low	1	4	new	8
57.2	2.5	repeat	n/a	1	40	new	6
61.7	2.5	lure	low	2	12	similar	7
66.2	2.5	foil	n/a	1	0	new	8
70.7	2.5	lure	low	2	4	similar	7
75.2	2.5	foil	n/a	1	0	new	6
79.7	2.5	repeat	n/a	1	12	new	5
84.2	2.5	lure	high	1	4	n/a	8
88.7	2.5	foil	n/a	1	0	new	7
93.2	2.5	foil	n/a	1	0	new	8
97.7	2.5	foil	n/a	1	0	new	9
102.2	2.5	lure	high	2	4	similar	7
106.7	2.5	foil	n/a	1	0	similar	5
111.2	2.5	repeat	n/a	1	40	new	8
115.7	2.5	foil	n/a	1	0	new	8
120.2	2.5	lure	low	1	40	new	6
124.7	2.5	repeat	n/a	1	40	new	5
129.2	2.5	lure	low	1	40	new	6
133.7	2.5	repeat	n/a	2	12	new	9
138.2	2.5	lure	low	1	40	new	5
142.7	2.5	lure	low	1	12	new	8
147.2	2.5	repeat	n/a	1	4	new	7
151.7	2.5	foil	n/a	1	0	new	8
156.2	2.5	foil	n/a	1	0	new	8
160.7	2.5	lure	high	1	12	new	8
165.2	2.5	repeat	n/a	2	4	old	6
169.7	2.5	foil	n/a	1	0	new	5
174.2	2.5	foil	n/a	1	0	new	5
178.7	2.5	foil	n/a	1	0	new	7
183.2	2.5	lure	high	2	40	old	6
187.7	2.5	lure	low	1	4	new	9
192.2	2.5	repeat	n/a	2	40	old	7
196.7	2.5	lure	low	2	12	similar	7
201.2	2.5	repeat	n/a	2	40	old	9
205.7	2.5	lure	low	2	4	old	8
210.2	2.5	lure	low	1	4	new	2
214.7	2.5	lure	high	2	12	old	9
219.2	2.5	lure	high	2	40	similar	8
223.7	2.5	repeat	n/a	1	12	new	5
228.2	2.5	lure	low	2	4	new	4
232.7	2.5	repeat	n/a	1	12	new	6
237.2	2.5	repeat	n/a	2	40	new	7
241.7	2.5	repeat	n/a	1	12	new	7
246.2	2.5	foil	n/a	1	0	new	4
250.7	2.5	lure	high	1	4	new	4
255.2	2.5	repeat	n/a	1	4	new	5
259.7	2.5	repeat	n/a	1	40	new	8
264.2	2.5	foil	n/a	1	0	new	9
268.7	2.5	lure	high	2	4	old	6
273.2	2.5	repeat	n/a	2	4	n/a	4
277.7	2.5	repeat	n/a	2	12	old	7
282.2	2.5	lure	high	1	40	new	8
286.7	2.5	repeat	n/a	2	12	old	5
291.2	2.5	repeat	n/a	2	40	old	6
295.7	2.5	repeat	n/a	2	12	old	2
300.2	2.5	lure	low	2	40	new	3
304.7	2.5	repeat	n/a	2	40	old	7
309.2	2.5	lure	low	2	40	new	6
313.7	2.5	foil	n/a	1	0	new	7
318.2	2.5	lure	low	2	40	new	10
322.7	2.5	foil	n/a	1	0	new	5
327.2	2.5	foil	n/a	1	0	new	8
331.7	2.5	lure	high	1	12	new	2
336.2	2.5	repeat	n/a	1	4	new	6
340.7	2.5	foil	n/a	1	0	new	2
345.2	2.5	foil	n/a	1	0	new	7
349.7	2.5	foil	n/a	1	0	new	6
354.2	2.5	repeat	n/a	2	4	n/a	9
358.7	2.5	repeat	n/a	1	4	new	7
363.2	2.5	repeat	n/a	1	4	new	3
367.7	2.5	foil	n/a	1	0	new	3
372.2	2.5	foil	n/a	1	0	new	6
376.7	2.5	repeat	n/a	2	4	old	9
381.2	2.5	repeat	n/a	2	4	old	5
385.7	2.5	lure	high	2	12	old	3
390.2	2.5	repeat	n/a	1	4	new	10
394.7	2.5	foil	n/a	1	0	new	6
399.2	2.5	repeat	n/a	1	12	new	3
403.7	2.5	foil	n/a	1	0	new	3
408.2	2.5	repeat	n/a	2	4	similar	8
412.7	2.5	foil	n/a	1	0	n/a	6
417.2	2.5	foil	n/a	1	0	new	7
421.7	2.5	foil	n/a	1	0	new	7
426.2	2.5	lure	high	1	4	new	9
430.7	2.5	lure	high	1	12	new	7
435.2	2.5	foil	n/a	1	0	new	8
439.7	2.5	repeat	n/a	2	40	old	7
444.2	2.5	lure	high	2	4	old	6
448.7	2.5	foil	n/a	1	0	old	6
453.2	2.5	repeat	n/a	2	12	new	7
457.7	2.5	repeat	n/a	1	12	new	5
462.2	2.5	lure	high	2	40	old	6
466.7	2.5	lure	low	1	12	new	8
471.2	2.5	foil	n/a	1	0	new	6
475.7	2.5	foil	n/a	1	0	new	8
480.2	2.5	foil	n/a	1	0	new	6
484.7	2.5	lure	high	2	12	similar	6
489.2	2.5	foil	n/a	1	0	new	8
493.7	2.5	foil	n/a	1	0	new	8
498.2	2.5	foil	n/a	1	0	new	4
502.7	2.5	foil	n/a	1	0	n/a	1
507.2	2.5	foil	n/a	1	0	new	8
511.7	2.5	repeat	n/a	2	12	old	6
516.2	2.5	foil	n/a	1	0	new	3
520.7	2.5	lure	low	2	12	similar	7
