onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	9
7.7	2.5	foil	n/a	1	0	new	7
12.2	2.5	lure	low	1	12	new	5
16.7	2.5	foil	n/a	1	0	new	8
21.2	2.5	repeat	n/a	1	12	new	8
25.7	2.5	foil	n/a	1	0	new	4
30.2	2.5	foil	n/a	1	0	new	8
34.7	2.5	foil	n/a	1	0	new	6
39.2	2.5	repeat	n/a	1	40	new	10
43.7	2.5	foil	n/a	1	0	new	7
48.2	2.5	foil	n/a	1	0	new	8
52.7	2.5	repeat	n/a	1	4	new	9
57.2	2.5	lure	high	1	12	new	6
61.7	2.5	repeat	n/a	1	12	new	7
66.2	2.5	lure	low	2	12	similar	8
70.7	2.5	repeat	n/a	2	4	old	8
75.2	2.5	repeat	n/a	2	12	old	6
79.7	2.5	foil	n/a	1	0	new	8
84.2	2.5	foil	n/a	1	0	new	6
88.7	2.5	foil	n/a	1	0	new	7
93.2	2.5	lure	low	1	40	new	9
97.7	2.5	foil	n/a	1	0	similar	5
102.2	2.5	lure	high	1	4	new	8
106.7	2.5	repeat	n/a	1	4	new	5
111.2	2.5	lure	high	2	12	old	7
115.7	2.5	repeat	n/a	2	12	old	5
120.2	2.5	lure	high	2	4	old	8
124.7	2.5	repeat	n/a	2	4	old	9
129.2	2.5	repeat	n/a	1	40	new	5
133.7	2.5	repeat	n/a	1	4	new	8
138.2	2.5	repeat	n/a	1	40	new	1
142.7	2.5	foil	n/a	1	0	new	9
147.2	2.5	foil	n/a	1	0	new	7
151.7	2.5	repeat	n/a	2	4	old	9
156.2	2.5	lure	high	1	40	new	5
160.7	2.5	foil	n/a	1	0	new	2
165.2	2.5	foil	n/a	1	0	new	6
169.7	2.5	foil	n/a	1	0	similar	8
174.2	2.5	repeat	n/a	1	12	new	5
178.7	2.5	foil	n/a	1	0	new	6
183.2	2.5	lure	high	1	40	new	5
187.7	2.5	lure	high	1	12	new	5
192.2	2.5	foil	n/a	1	0	new	5
196.7	2.5	lure	high	1	40	new	6
201.2	2.5	lure	low	1	12	new	4
205.7	2.5	lure	low	1	40	new	6
210.2	2.5	foil	n/a	1	0	new	4
214.7	2.5	repeat	n/a	1	12	new	5
219.2	2.5	repeat	n/a	2	40	old	9
223.7	2.5	foil	n/a	1	0	new	7
228.2	2.5	repeat	n/a	2	12	old	8
232.7	2.5	foil	n/a	1	0	new	8
237.2	2.5	foil	n/a	1	0	new	6
241.7	2.5	lure	high	2	12	old	5
246.2	2.5	repeat	n/a	1	12	new	6
250.7	2.5	foil	n/a	1	0	new	7
255.2	2.5	lure	low	2	12	old	8
259.7	2.5	repeat	n/a	1	4	new	7
264.2	2.5	repeat	n/a	1	40	new	6
268.7	2.5	repeat	n/a	2	12	old	7
273.2	2.5	lure	low	2	40	new	5
277.7	2.5	repeat	n/a	2	4	old	5
282.2	2.5	foil	n/a	1	0	new	3
286.7	2.5	foil	n/a	1	0	new	5
291.2	2.5	repeat	n/a	1	40	new	4
295.7	2.5	foil	n/a	1	0	new	7
300.2	2.5	repeat	n/a	2	12	old	5
304.7	2.5	repeat	n/a	1	40	new	6
309.2	2.5	repeat	n/a	2	40	old	8
313.7	2.5	lure	low	1	40	new	8
318.2	2.5	repeat	n/a	2	40	old	5
322.7	2.5	lure	high	1	4	new	3
327.2	2.5	repeat	n/a	1	4	new	5
331.7	2.5	lure	low	1	4	new	5
336.2	2.5	lure	high	2	40	new	9
340.7	2.5	lure	high	2	4	old	6
345.2	2.5	repeat	n/a	2	4	old	6
349.7	2.5	lure	low	2	4	similar	7
354.2	2.5	lure	low	1	4	new	8
358.7	2.5	foil	n/a	1	0	new	7
363.2	2.5	lure	high	2	40	similar	6
367.7	2.5	lure	low	1	12	new	5
372.2	2.5	lure	low	2	4	similar	7
376.7	2.5	lure	high	2	40	old	9
381.2	2.5	foil	n/a	1	0	new	5
385.7	2.5	lure	low	2	40	similar	7
390.2	2.5	foil	n/a	1	0	new	7
394.7	2.5	foil	n/a	1	0	new	3
399.2	2.5	foil	n/a	1	0	new	8
403.7	2.5	foil	n/a	1	0	new	5
408.2	2.5	foil	n/a	1	0	new	8
412.7	2.5	repeat	n/a	1	4	new	7
417.2	2.5	lure	low	1	4	new	7
421.7	2.5	lure	low	2	12	similar	6
426.2	2.5	foil	n/a	1	0	new	6
430.7	2.5	repeat	n/a	2	4	old	7
435.2	2.5	lure	low	2	4	similar	7
439.7	2.5	foil	n/a	1	0	new	6
444.2	2.5	repeat	n/a	2	40	old	9
448.7	2.5	foil	n/a	1	0	similar	8
453.2	2.5	lure	high	1	12	new	5
457.7	2.5	foil	n/a	1	0	new	7
462.2	2.5	repeat	n/a	1	12	similar	5
466.7	2.5	foil	n/a	1	0	new	7
471.2	2.5	repeat	n/a	2	40	old	10
475.7	2.5	foil	n/a	1	0	new	6
480.2	2.5	foil	n/a	1	0	new	7
484.7	2.5	repeat	n/a	2	40	old	6
489.2	2.5	foil	n/a	1	0	new	8
493.7	2.5	lure	low	2	40	similar	9
498.2	2.5	foil	n/a	1	0	new	4
502.7	2.5	lure	high	1	4	new	6
507.2	2.5	lure	high	2	12	old	7
511.7	2.5	foil	n/a	1	0	new	4
516.2	2.5	repeat	n/a	2	12	old	6
520.7	2.5	lure	high	2	4	old	7
