onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	8
7.7	2.5	lure	high	1	40	new	7
12.2	2.5	lure	low	1	40	new	6
16.7	2.5	foil	n/a	1	0	new	5
21.2	2.5	lure	low	1	12	new	7
25.7	2.5	foil	n/a	1	0	new	8
30.2	2.5	foil	n/a	1	0	new	5
34.7	2.5	repeat	n/a	1	40	new	5
39.2	2.5	repeat	n/a	1	40	new	3
43.7	2.5	foil	n/a	1	0	new	6
48.2	2.5	repeat	n/a	1	4	new	9
52.7	2.5	repeat	n/a	1	4	new	8
57.2	2.5	lure	low	1	12	new	8
61.7	2.5	foil	n/a	1	0	new	8
66.2	2.5	repeat	n/a	2	4	old	10
70.7	2.5	repeat	n/a	2	4	old	11
75.2	2.5	lure	low	2	12	similar	8
79.7	2.5	foil	n/a	1	0	new	7
84.2	2.5	foil	n/a	1	0	new	6
88.7	2.5	repeat	n/a	1	12	new	7
93.2	2.5	foil	n/a	1	0	new	6
97.7	2.5	foil	n/a	1	0	new	3
102.2	2.5	foil	n/a	1	0	new	7
106.7	2.5	repeat	n/a	1	12	new	7
111.2	2.5	lure	low	2	12	similar	8
115.7	2.5	foil	n/a	1	0	new	6
120.2	2.5	lure	high	1	12	new	9
124.7	2.5	lure	low	1	40	new	10
129.2	2.5	lure	high	1	40	new	7
133.7	2.5	repeat	n/a	1	4	new	9
138.2	2.5	foil	n/a	1	0	new	13
142.7	2.5	repeat	n/a	2	12	old	7
147.2	2.5	foil	n/a	1	0	new	9
151.7	2.5	repeat	n/a	2	4	old	9
156.2	2.5	foil	n/a	1	0	new	6
160.7	2.5	repeat	n/a	2	12	old	5
165.2	2.5	lure	low	1	40	new	6
169.7	2.5	repeat	n/a	1	12	new	9
174.2	2.5	lure	high	2	12	old	7
178.7	2.5	lure	low	1	4	new	10
183.2	2.5	foil	n/a	1	0	new	9
187.7	2.5	lure	high	2	40	old	6
192.2	2.5	lure	low	2	40	similar	7
196.7	2.5	lure	low	2	4	similar	6
201.2	2.5	foil	n/a	1	0	new	10
205.7	2.5	foil	n/a	1	0	new	5
210.2	2.5	lure	high	1	40	new	6
214.7	2.5	repeat	n/a	2	40	old	7
219.2	2.5	repeat	n/a	2	40	old	7
223.7	2.5	repeat	n/a	2	12	similar	12
228.2	2.5	repeat	n/a	1	12	new	8
232.7	2.5	foil	n/a	1	0	new	9
237.2	2.5	repeat	n/a	1	40	new	6
241.7	2.5	repeat	n/a	1	4	new	7
246.2	2.5	repeat	n/a	1	12	new	5
250.7	2.5	foil	n/a	1	0	new	7
255.2	2.5	foil	n/a	1	0	new	7
259.7	2.5	repeat	n/a	2	4	similar	9
264.2	2.5	lure	high	1	12	new	8
268.7	2.5	foil	n/a	1	0	new	7
273.2	2.5	lure	high	1	4	new	11
277.7	2.5	repeat	n/a	1	40	new	8
282.2	2.5	repeat	n/a	2	12	old	7
286.7	2.5	repeat	n/a	1	40	new	4
291.2	2.5	lure	high	2	4	similar	10
295.7	2.5	foil	n/a	1	0	new	9
300.2	2.5	repeat	n/a	2	12	old	8
304.7	2.5	lure	low	2	40	similar	8
309.2	2.5	lure	high	2	40	old	7
313.7	2.5	lure	high	1	4	new	8
318.2	2.5	lure	high	2	12	similar	6
322.7	2.5	foil	n/a	1	0	new	6
327.2	2.5	foil	n/a	1	0	new	7
331.7	2.5	lure	high	2	4	old	6
336.2	2.5	repeat	n/a	1	40	new	6
340.7	2.5	foil	n/a	1	0	new	3
345.2	2.5	lure	low	2	40	similar	8
349.7	2.5	repeat	n/a	1	12	new	9
354.2	2.5	foil	n/a	1	0	new	7
358.7	2.5	foil	n/a	1	0	new	9
363.2	2.5	repeat	n/a	1	4	new	5
367.7	2.5	lure	low	1	4	new	6
372.2	2.5	foil	n/a	1	0	new	3
376.7	2.5	foil	n/a	1	0	similar	8
381.2	2.5	repeat	n/a	2	4	old	7
385.7	2.5	lure	low	2	4	similar	7
390.2	2.5	lure	high	2	40	similar	6
394.7	2.5	foil	n/a	1	0	new	5
399.2	2.5	foil	n/a	1	0	similar	6
403.7	2.5	repeat	n/a	2	12	old	7
408.2	2.5	foil	n/a	1	0	new	6
412.7	2.5	repeat	n/a	1	4	similar	6
417.2	2.5	repeat	n/a	2	40	old	5
421.7	2.5	lure	low	1	12	new	8
426.2	2.5	foil	n/a	1	0	new	5
430.7	2.5	repeat	n/a	2	4	old	4
435.2	2.5	foil	n/a	1	0	new	9
439.7	2.5	foil	n/a	1	0	new	6
444.2	2.5	foil	n/a	1	0	new	9
448.7	2.5	lure	high	1	12	new	8
453.2	2.5	foil	n/a	1	0	new	8
457.7	2.5	repeat	n/a	2	40	old	8
462.2	2.5	foil	n/a	1	0	new	7
466.7	2.5	repeat	n/a	2	40	similar	7
471.2	2.5	foil	n/a	1	0	new	10
475.7	2.5	lure	low	2	12	similar	9
480.2	2.5	foil	n/a	1	0	new	7
484.7	2.5	foil	n/a	1	0	new	7
489.2	2.5	lure	high	1	4	similar	8
493.7	2.5	lure	low	1	4	new	5
498.2	2.5	foil	n/a	1	0	new	8
502.7	2.5	lure	high	2	12	old	8
507.2	2.5	lure	high	2	4	old	5
511.7	2.5	lure	low	2	4	similar	6
516.2	2.5	repeat	n/a	2	40	old	5
520.7	2.5	foil	n/a	1	0	new	8
