onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	lure	high	1	40	new	8
7.7	2.5	foil	n/a	1	0	new	7
12.2	2.5	lure	high	1	4	new	7
16.7	2.5	repeat	n/a	1	12	new	7
21.2	2.5	foil	n/a	1	0	new	6
25.7	2.5	repeat	n/a	1	40	new	8
30.2	2.5	lure	high	2	4	old	7
34.7	2.5	repeat	n/a	1	4	new	6
39.2	2.5	foil	n/a	1	0	new	4
43.7	2.5	foil	n/a	1	0	new	7
48.2	2.5	lure	low	1	12	new	5
52.7	2.5	repeat	n/a	2	4	old	7
57.2	2.5	foil	n/a	1	0	new	8
61.7	2.5	foil	n/a	1	0	new	10
66.2	2.5	foil	n/a	1	0	new	5
70.7	2.5	repeat	n/a	2	12	old	8
75.2	2.5	foil	n/a	1	0	new	3
79.7	2.5	foil	n/a	1	0	new	9
84.2	2.5	repeat	n/a	1	40	new	8
88.7	2.5	lure	high	1	12	new	4
93.2	2.5	foil	n/a	1	0	new	5
97.7	2.5	foil	n/a	1	0	new	9
102.2	2.5	lure	low	2	12	similar	8
106.7	2.5	foil	n/a	1	0	new	6
111.2	2.5	lure	low	1	40	new	4
115.7	2.5	lure	high	1	12	new	10
120.2	2.5	lure	low	1	4	new	7
124.7	2.5	foil	n/a	1	0	new	8
129.2	2.5	foil	n/a	1	0	n/a	6
133.7	2.5	lure	high	1	4	new	7
138.2	2.5	lure	low	2	4	similar	8
142.7	2.5	lure	high	2	12	old	9
147.2	2.5	foil	n/a	1	0	new	5
151.7	2.5	lure	high	2	4	old	8
156.2	2.5	lure	high	1	40	new	8
160.7	2.5	foil	n/a	1	0	new	12
165.2	2.5	foil	n/a	1	0	new	8
169.7	2.5	lure	high	2	12	old	8
174.2	2.5	foil	n/a	1	0	new	8
178.7	2.5	foil	n/a	1	0	new	8
183.2	2.5	lure	high	2	40	old	8
187.7	2.5	lure	low	1	12	new	6
192.2	2.5	foil	n/a	1	0	new	9
196.7	2.5	foil	n/a	1	0	new	9
201.2	2.5	repeat	n/a	1	12	new	9
205.7	2.5	repeat	n/a	2	40	old	8
210.2	2.5	foil	n/a	1	0	new	6
214.7	2.5	repeat	n/a	1	40	new	3
219.2	2.5	repeat	n/a	1	4	new	11
223.7	2.5	repeat	n/a	1	40	similar	7
228.2	2.5	lure	low	1	4	new	8
232.7	2.5	repeat	n/a	1	12	new	7
237.2	2.5	repeat	n/a	2	4	old	7
241.7	2.5	lure	low	2	12	similar	7
246.2	2.5	lure	low	2	4	similar	5
250.7	2.5	repeat	n/a	1	4	new	5
255.2	2.5	repeat	n/a	2	12	old	6
259.7	2.5	repeat	n/a	1	40	n/a	4
264.2	2.5	repeat	n/a	2	40	old	6
268.7	2.5	repeat	n/a	2	4	old	6
273.2	2.5	repeat	n/a	1	12	new	9
277.7	2.5	lure	low	1	40	new	8
282.2	2.5	repeat	n/a	1	40	new	3
286.7	2.5	repeat	n/a	2	12	old	4
291.2	2.5	lure	low	2	40	similar	7
295.7	2.5	foil	n/a	1	0	new	7
300.2	2.5	lure	high	1	40	new	7
304.7	2.5	lure	low	1	40	new	12
309.2	2.5	lure	high	1	12	new	10
313.7	2.5	foil	n/a	1	0	new	10
318.2	2.5	foil	n/a	1	0	new	8
322.7	2.5	repeat	n/a	1	4	new	9
327.2	2.5	repeat	n/a	2	12	old	11
331.7	2.5	lure	low	1	12	new	8
336.2	2.5	lure	high	2	40	old	7
340.7	2.5	repeat	n/a	2	4	old	7
345.2	2.5	repeat	n/a	1	12	new	6
349.7	2.5	foil	n/a	1	0	new	7
354.2	2.5	foil	n/a	1	0	new	5
358.7	2.5	foil	n/a	1	0	new	7
363.2	2.5	lure	high	2	12	similar	6
367.7	2.5	foil	n/a	1	0	new	7
372.2	2.5	foil	n/a	1	0	new	8
376.7	2.5	foil	n/a	1	0	new	9
381.2	2.5	foil	n/a	1	0	new	10
385.7	2.5	lure	low	2	12	old	10
390.2	2.5	lure	low	1	4	new	6
394.7	2.5	repeat	n/a	2	40	similar	7
399.2	2.5	repeat	n/a	2	12	old	9
403.7	2.5	repeat	n/a	2	40	old	7
408.2	2.5	lure	low	2	4	similar	6
412.7	2.5	foil	n/a	1	0	new	8
417.2	2.5	foil	n/a	1	0	new	7
421.7	2.5	foil	n/a	1	0	new	8
426.2	2.5	lure	high	1	4	new	8
430.7	2.5	foil	n/a	1	0	new	6
435.2	2.5	repeat	n/a	1	4	new	7
439.7	2.5	repeat	n/a	2	40	old	7
444.2	2.5	lure	high	2	4	old	7
448.7	2.5	foil	n/a	1	0	new	9
453.2	2.5	repeat	n/a	2	4	old	8
457.7	2.5	lure	low	2	40	similar	7
462.2	2.5	repeat	n/a	2	40	similar	7
466.7	2.5	repeat	n/a	1	12	new	5
471.2	2.5	foil	n/a	1	0	new	8
475.7	2.5	foil	n/a	1	0	new	7
480.2	2.5	lure	high	2	40	similar	7
484.7	2.5	lure	low	2	40	similar	8
489.2	2.5	foil	n/a	1	0	new	10
493.7	2.5	repeat	n/a	1	4	new	7
498.2	2.5	foil	n/a	1	0	new	11
502.7	2.5	foil	n/a	1	0	new	8
507.2	2.5	foil	n/a	1	0	new	6
511.7	2.5	repeat	n/a	2	4	old	5
516.2	2.5	foil	n/a	1	0	new	10
520.7	2.5	repeat	n/a	2	12	old	6
