onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	4
7.7	2.5	foil	n/a	1	0	new	3
12.2	2.5	lure	high	1	4	new	4
16.7	2.5	foil	n/a	1	0	new	3
21.2	2.5	foil	n/a	1	0	new	3
25.7	2.5	lure	high	1	12	new	6
30.2	2.5	lure	high	2	4	old	7
34.7	2.5	foil	n/a	1	0	new	2
39.2	2.5	foil	n/a	1	0	new	7
43.7	2.5	foil	n/a	1	0	new	6
48.2	2.5	lure	high	1	4	new	5
52.7	2.5	foil	n/a	1	0	new	5
57.2	2.5	repeat	n/a	1	4	new	3
61.7	2.5	foil	n/a	1	0	new	6
66.2	2.5	lure	high	2	4	similar	6
70.7	2.5	lure	high	1	40	new	5
75.2	2.5	repeat	n/a	2	4	old	4
79.7	2.5	lure	high	2	12	old	7
84.2	2.5	repeat	n/a	1	40	new	8
88.7	2.5	lure	low	1	40	new	7
93.2	2.5	repeat	n/a	1	4	new	5
97.7	2.5	repeat	n/a	1	4	new	6
102.2	2.5	repeat	n/a	1	4	new	6
106.7	2.5	repeat	n/a	1	12	new	6
111.2	2.5	repeat	n/a	2	4	old	5
115.7	2.5	repeat	n/a	2	4	old	4
120.2	2.5	repeat	n/a	2	4	old	7
124.7	2.5	lure	high	1	40	new	7
129.2	2.5	lure	high	1	4	new	5
133.7	2.5	foil	n/a	1	0	new	7
138.2	2.5	foil	n/a	1	0	new	6
142.7	2.5	lure	low	1	12	new	8
147.2	2.5	lure	high	2	4	similar	8
151.7	2.5	foil	n/a	1	0	new	7
156.2	2.5	foil	n/a	1	0	new	6
160.7	2.5	repeat	n/a	2	12	old	7
165.2	2.5	foil	n/a	1	0	new	6
169.7	2.5	repeat	n/a	1	12	new	9
174.2	2.5	foil	n/a	1	0	new	7
178.7	2.5	foil	n/a	1	0	new	8
183.2	2.5	lure	low	1	12	new	6
187.7	2.5	repeat	n/a	1	12	new	5
192.2	2.5	foil	n/a	1	0	new	2
196.7	2.5	lure	low	2	12	similar	9
201.2	2.5	lure	low	1	4	new	7
205.7	2.5	foil	n/a	1	0	new	6
210.2	2.5	foil	n/a	1	0	new	8
214.7	2.5	repeat	n/a	1	4	new	6
219.2	2.5	lure	low	2	4	old	7
223.7	2.5	repeat	n/a	2	12	old	9
228.2	2.5	foil	n/a	1	0	new	5
232.7	2.5	repeat	n/a	2	4	old	4
237.2	2.5	lure	low	2	12	similar	9
241.7	2.5	repeat	n/a	2	12	old	5
246.2	2.5	lure	low	1	40	new	7
250.7	2.5	lure	high	2	40	old	5
255.2	2.5	lure	low	1	4	new	4
259.7	2.5	foil	n/a	1	0	new	6
264.2	2.5	repeat	n/a	2	40	old	9
268.7	2.5	lure	low	2	40	similar	8
273.2	2.5	lure	low	2	4	new	4
277.7	2.5	repeat	n/a	1	40	new	4
282.2	2.5	foil	n/a	1	0	new	9
286.7	2.5	repeat	n/a	1	40	new	3
291.2	2.5	foil	n/a	1	0	new	7
295.7	2.5	foil	n/a	1	0	new	5
300.2	2.5	foil	n/a	1	0	new	8
304.7	2.5	lure	high	2	40	similar	8
309.2	2.5	repeat	n/a	1	40	new	9
313.7	2.5	repeat	n/a	1	40	new	6
318.2	2.5	lure	high	1	12	new	5
322.7	2.5	repeat	n/a	1	40	new	6
327.2	2.5	lure	low	1	4	new	8
331.7	2.5	lure	high	1	40	new	6
336.2	2.5	lure	high	1	12	new	8
340.7	2.5	lure	low	1	40	new	7
345.2	2.5	lure	low	2	4	new	7
349.7	2.5	foil	n/a	1	0	new	6
354.2	2.5	repeat	n/a	1	12	new	5
358.7	2.5	repeat	n/a	1	4	new	5
363.2	2.5	repeat	n/a	1	12	new	9
367.7	2.5	foil	n/a	1	0	new	7
372.2	2.5	lure	high	2	12	old	7
376.7	2.5	repeat	n/a	2	4	old	6
381.2	2.5	foil	n/a	1	0	new	7
385.7	2.5	repeat	n/a	1	12	new	8
390.2	2.5	lure	high	2	12	similar	8
394.7	2.5	foil	n/a	1	0	new	5
399.2	2.5	foil	n/a	1	0	new	7
403.7	2.5	foil	n/a	1	0	new	7
408.2	2.5	repeat	n/a	2	12	old	6
412.7	2.5	foil	n/a	1	0	new	6
417.2	2.5	repeat	n/a	2	12	old	8
421.7	2.5	lure	low	1	12	new	7
426.2	2.5	lure	low	2	40	similar	7
430.7	2.5	foil	n/a	1	0	new	7
435.2	2.5	foil	n/a	1	0	new	6
439.7	2.5	repeat	n/a	2	12	old	7
444.2	2.5	foil	n/a	1	0	new	4
448.7	2.5	foil	n/a	1	0	new	6
453.2	2.5	foil	n/a	1	0	new	8
457.7	2.5	repeat	n/a	2	40	old	6
462.2	2.5	foil	n/a	1	0	new	7
466.7	2.5	repeat	n/a	2	40	old	5
471.2	2.5	foil	n/a	1	0	new	6
475.7	2.5	lure	low	2	12	similar	7
480.2	2.5	foil	n/a	1	0	new	8
484.7	2.5	foil	n/a	1	0	new	7
489.2	2.5	repeat	n/a	2	40	old	6
493.7	2.5	repeat	n/a	2	40	old	7
498.2	2.5	foil	n/a	1	0	new	8
502.7	2.5	repeat	n/a	2	40	old	6
507.2	2.5	foil	n/a	1	0	new	9
511.7	2.5	lure	high	2	40	similar	7
516.2	2.5	foil	n/a	1	0	new	10
520.7	2.5	lure	low	2	40	similar	6
