onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	7
7.7	2.5	lure	high	1	4	new	8
12.2	2.5	foil	n/a	1	0	new	6
16.7	2.5	repeat	n/a	1	40	new	6
21.2	2.5	foil	n/a	1	0	new	7
25.7	2.5	lure	high	2	4	old	5
30.2	2.5	foil	n/a	1	0	new	6
34.7	2.5	foil	n/a	1	0	new	3
39.2	2.5	foil	n/a	1	0	new	4
43.7	2.5	foil	n/a	1	0	new	6
48.2	2.5	repeat	n/a	1	4	new	6
52.7	2.5	foil	n/a	1	0	new	6
57.2	2.5	foil	n/a	1	0	new	6
61.7	2.5	repeat	n/a	1	4	new	7
66.2	2.5	repeat	n/a	2	4	old	7
70.7	2.5	lure	low	1	40	new	7
75.2	2.5	lure	low	1	40	new	7
79.7	2.5	repeat	n/a	2	4	old	8
84.2	2.5	foil	n/a	1	0	new	7
88.7	2.5	repeat	n/a	1	40	new	5
93.2	2.5	foil	n/a	1	0	new	6
97.7	2.5	repeat	n/a	1	12	new	9
102.2	2.5	foil	n/a	1	0	new	4
106.7	2.5	foil	n/a	1	0	new	11
111.2	2.5	foil	n/a	1	0	new	8
115.7	2.5	foil	n/a	1	0	new	4
120.2	2.5	repeat	n/a	1	4	new	6
124.7	2.5	foil	n/a	1	0	similar	5
129.2	2.5	lure	low	1	12	new	7
133.7	2.5	foil	n/a	1	0	new	7
138.2	2.5	repeat	n/a	2	4	old	6
142.7	2.5	repeat	n/a	1	40	new	3
147.2	2.5	foil	n/a	1	0	new	6
151.7	2.5	repeat	n/a	2	12	old	7
156.2	2.5	repeat	n/a	1	12	new	3
160.7	2.5	repeat	n/a	1	4	new	6
165.2	2.5	lure	high	1	40	new	4
169.7	2.5	foil	n/a	1	0	new	7
174.2	2.5	lure	low	1	40	new	8
178.7	2.5	repeat	n/a	2	4	old	6
183.2	2.5	lure	low	2	12	similar	6
187.7	2.5	lure	high	1	12	new	5
192.2	2.5	foil	n/a	1	0	new	8
196.7	2.5	repeat	n/a	2	40	old	7
201.2	2.5	lure	high	1	40	new	6
205.7	2.5	lure	low	1	12	new	8
210.2	2.5	repeat	n/a	2	12	old	8
214.7	2.5	foil	n/a	1	0	new	9
219.2	2.5	repeat	n/a	1	12	new	6
223.7	2.5	lure	high	1	12	new	10
228.2	2.5	repeat	n/a	1	40	new	7
232.7	2.5	repeat	n/a	1	12	new	5
237.2	2.5	lure	high	1	12	new	9
241.7	2.5	lure	high	2	12	old	8
246.2	2.5	repeat	n/a	1	12	new	8
250.7	2.5	lure	low	2	40	old	7
255.2	2.5	lure	low	2	40	old	7
259.7	2.5	lure	low	2	12	similar	5
264.2	2.5	repeat	n/a	1	4	similar	5
268.7	2.5	repeat	n/a	2	40	old	6
273.2	2.5	repeat	n/a	2	12	old	8
277.7	2.5	lure	high	2	12	similar	7
282.2	2.5	repeat	n/a	2	4	old	8
286.7	2.5	repeat	n/a	2	12	old	7
291.2	2.5	lure	high	2	12	old	8
295.7	2.5	repeat	n/a	1	40	new	7
300.2	2.5	repeat	n/a	2	12	old	7
304.7	2.5	repeat	n/a	1	40	new	8
309.2	2.5	lure	high	1	4	new	9
313.7	2.5	lure	high	1	40	new	8
318.2	2.5	lure	low	1	12	new	7
322.7	2.5	repeat	n/a	2	40	old	5
327.2	2.5	lure	high	2	4	old	9
331.7	2.5	lure	low	1	4	new	7
336.2	2.5	repeat	n/a	1	12	new	11
340.7	2.5	foil	n/a	1	0	new	4
345.2	2.5	lure	high	2	40	old	7
349.7	2.5	lure	low	2	4	similar	6
354.2	2.5	lure	low	2	40	similar	6
358.7	2.5	foil	n/a	1	0	new	4
363.2	2.5	foil	n/a	1	0	new	6
367.7	2.5	repeat	n/a	1	4	new	5
372.2	2.5	lure	low	2	12	similar	8
376.7	2.5	lure	low	1	4	new	6
381.2	2.5	lure	high	2	40	old	6
385.7	2.5	repeat	n/a	2	4	old	6
390.2	2.5	repeat	n/a	2	12	old	11
394.7	2.5	lure	low	2	4	similar	8
399.2	2.5	foil	n/a	1	0	new	7
403.7	2.5	foil	n/a	1	0	new	4
408.2	2.5	repeat	n/a	2	40	old	7
412.7	2.5	foil	n/a	1	0	new	4
417.2	2.5	lure	high	1	4	new	7
421.7	2.5	foil	n/a	1	0	new	9
426.2	2.5	foil	n/a	1	0	new	6
430.7	2.5	foil	n/a	1	0	new	8
435.2	2.5	lure	high	2	4	similar	6
439.7	2.5	lure	low	1	4	new	6
444.2	2.5	foil	n/a	1	0	new	6
448.7	2.5	foil	n/a	1	0	new	4
453.2	2.5	foil	n/a	1	0	new	6
457.7	2.5	lure	low	2	4	similar	6
462.2	2.5	foil	n/a	1	0	new	5
466.7	2.5	foil	n/a	1	0	new	4
471.2	2.5	foil	n/a	1	0	new	8
475.7	2.5	repeat	n/a	2	40	old	8
480.2	2.5	foil	n/a	1	0	new	5
484.7	2.5	repeat	n/a	2	40	old	9
489.2	2.5	foil	n/a	1	0	new	6
493.7	2.5	lure	high	2	40	similar	8
498.2	2.5	foil	n/a	1	0	new	7
502.7	2.5	foil	n/a	1	0	new	9
507.2	2.5	foil	n/a	1	0	new	4
511.7	2.5	foil	n/a	1	0	new	6
516.2	2.5	foil	n/a	1	0	new	7
520.7	2.5	foil	n/a	1	0	new	6
