onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	10
7.7	2.5	repeat	n/a	1	12	new	7
12.2	2.5	foil	n/a	1	0	new	5
16.7	2.5	repeat	n/a	1	12	new	7
21.2	2.5	foil	n/a	1	0	new	3
25.7	2.5	lure	low	1	4	new	8
30.2	2.5	repeat	n/a	1	4	new	8
34.7	2.5	foil	n/a	1	0	new	4
39.2	2.5	repeat	n/a	1	40	new	10
43.7	2.5	lure	low	2	4	similar	6
48.2	2.5	repeat	n/a	2	4	old	8
52.7	2.5	foil	n/a	1	0	new	7
57.2	2.5	foil	n/a	1	0	new	7
61.7	2.5	repeat	n/a	2	12	old	9
66.2	2.5	foil	n/a	1	0	new	8
70.7	2.5	repeat	n/a	2	12	similar	6
75.2	2.5	foil	n/a	1	0	new	10
79.7	2.5	lure	high	1	40	new	9
84.2	2.5	foil	n/a	1	0	new	4
88.7	2.5	repeat	n/a	1	4	new	8
93.2	2.5	lure	high	1	40	new	10
97.7	2.5	lure	low	1	40	new	6
102.2	2.5	foil	n/a	1	0	new	7
106.7	2.5	repeat	n/a	2	4	old	7
111.2	2.5	repeat	n/a	1	40	new	9
115.7	2.5	repeat	n/a	1	12	new	5
120.2	2.5	lure	low	1	40	new	7
124.7	2.5	repeat	n/a	1	4	new	7
129.2	2.5	foil	n/a	1	0	new	8
133.7	2.5	foil	n/a	1	0	new	8
138.2	2.5	foil	n/a	1	0	new	7
142.7	2.5	repeat	n/a	2	4	old	4
147.2	2.5	lure	low	1	40	new	10
151.7	2.5	foil	n/a	1	0	new	7
156.2	2.5	foil	n/a	1	0	new	4
160.7	2.5	foil	n/a	1	0	new	6
165.2	2.5	foil	n/a	1	0	new	7
169.7	2.5	repeat	n/a	2	12	old	5
174.2	2.5	lure	low	1	12	new	7
178.7	2.5	foil	n/a	1	0	new	4
183.2	2.5	repeat	n/a	1	40	new	7
187.7	2.5	repeat	n/a	1	40	new	7
192.2	2.5	foil	n/a	1	0	new	6
196.7	2.5	foil	n/a	1	0	new	2
201.2	2.5	lure	low	1	12	n/a	3
205.7	2.5	repeat	n/a	1	4	new	8
210.2	2.5	lure	low	1	12	new	3
214.7	2.5	repeat	n/a	1	40	new	8
219.2	2.5	repeat	n/a	2	40	n/a	7
223.7	2.5	repeat	n/a	2	4	old	4
228.2	2.5	lure	low	2	12	similar	8
232.7	2.5	lure	high	1	12	new	4
237.2	2.5	foil	n/a	1	0	n/a	6
241.7	2.5	repeat	n/a	1	40	new	7
246.2	2.5	foil	n/a	1	0	new	4
250.7	2.5	foil	n/a	1	0	n/a	3
255.2	2.5	lure	low	2	12	similar	4
259.7	2.5	lure	high	2	40	old	6
264.2	2.5	lure	low	2	12	similar	1
268.7	2.5	lure	high	1	12	new	7
273.2	2.5	lure	high	2	40	similar	1
277.7	2.5	lure	low	2	40	similar	3
282.2	2.5	foil	n/a	1	0	new	3
286.7	2.5	lure	high	2	12	old	5
291.2	2.5	repeat	n/a	2	40	old	4
295.7	2.5	lure	low	1	4	n/a	1
300.2	2.5	lure	low	2	40	similar	5
304.7	2.5	foil	n/a	1	0	new	7
309.2	2.5	lure	high	1	40	new	0
313.7	2.5	lure	low	2	4	old	4
318.2	2.5	foil	n/a	1	0	new	0
322.7	2.5	lure	high	2	12	similar	3
327.2	2.5	lure	low	2	40	n/a	3
331.7	2.5	foil	n/a	1	0	new	4
336.2	2.5	foil	n/a	1	0	n/a	1
340.7	2.5	foil	n/a	1	0	n/a	4
345.2	2.5	repeat	n/a	1	12	new	5
349.7	2.5	foil	n/a	1	0	new	3
354.2	2.5	foil	n/a	1	0	similar	6
358.7	2.5	lure	low	1	4	n/a	1
363.2	2.5	repeat	n/a	2	40	n/a	1
367.7	2.5	repeat	n/a	2	40	old	3
372.2	2.5	repeat	n/a	1	4	new	7
376.7	2.5	lure	low	2	4	similar	4
381.2	2.5	foil	n/a	1	0	n/a	2
385.7	2.5	lure	high	1	12	n/a	0
390.2	2.5	repeat	n/a	2	4	old	7
394.7	2.5	repeat	n/a	2	40	old	6
399.2	2.5	repeat	n/a	2	12	old	6
403.7	2.5	foil	n/a	1	0	new	7
408.2	2.5	lure	high	1	4	new	2
412.7	2.5	lure	high	1	4	new	9
417.2	2.5	foil	n/a	1	0	new	3
421.7	2.5	repeat	n/a	2	40	n/a	4
426.2	2.5	lure	high	2	4	n/a	1
430.7	2.5	lure	high	2	4	n/a	4
435.2	2.5	foil	n/a	1	0	new	8
439.7	2.5	lure	high	2	12	new	6
444.2	2.5	foil	n/a	1	0	new	3
448.7	2.5	repeat	n/a	1	12	new	5
453.2	2.5	repeat	n/a	1	4	new	4
457.7	2.5	repeat	n/a	1	12	new	4
462.2	2.5	foil	n/a	1	0	similar	4
466.7	2.5	foil	n/a	1	0	n/a	0
471.2	2.5	repeat	n/a	2	4	old	6
475.7	2.5	lure	high	1	4	n/a	3
480.2	2.5	foil	n/a	1	0	n/a	3
484.7	2.5	foil	n/a	1	0	new	1
489.2	2.5	lure	high	2	40	n/a	3
493.7	2.5	lure	high	2	4	old	3
498.2	2.5	foil	n/a	1	0	new	4
502.7	2.5	repeat	n/a	2	12	n/a	1
507.2	2.5	foil	n/a	1	0	new	2
511.7	2.5	repeat	n/a	2	12	old	7
516.2	2.5	foil	n/a	1	0	new	7
520.7	2.5	foil	n/a	1	0	similar	4
