onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	repeat	n/a	1	12	new	3
7.7	2.5	foil	n/a	1	0	new	4
12.2	2.5	repeat	n/a	1	4	similar	4
16.7	2.5	repeat	n/a	1	40	new	6
21.2	2.5	foil	n/a	1	0	new	5
25.7	2.5	foil	n/a	1	0	new	9
30.2	2.5	repeat	n/a	2	4	old	6
34.7	2.5	repeat	n/a	1	40	new	9
39.2	2.5	foil	n/a	1	0	new	3
43.7	2.5	foil	n/a	1	0	new	2
48.2	2.5	foil	n/a	1	0	new	5
52.7	2.5	lure	low	1	4	new	8
57.2	2.5	repeat	n/a	2	12	old	5
61.7	2.5	foil	n/a	1	0	new	8
66.2	2.5	foil	n/a	1	0	new	4
70.7	2.5	lure	low	2	4	new	8
75.2	2.5	foil	n/a	1	0	new	6
79.7	2.5	foil	n/a	1	0	new	4
84.2	2.5	lure	high	1	40	new	5
88.7	2.5	lure	high	1	40	new	5
93.2	2.5	lure	high	1	40	new	6
97.7	2.5	foil	n/a	1	0	new	5
102.2	2.5	foil	n/a	1	0	new	2
106.7	2.5	lure	high	1	4	new	3
111.2	2.5	foil	n/a	1	0	new	4
115.7	2.5	foil	n/a	1	0	new	3
120.2	2.5	foil	n/a	1	0	new	2
124.7	2.5	lure	high	2	4	old	6
129.2	2.5	foil	n/a	1	0	new	6
133.7	2.5	repeat	n/a	1	40	new	7
138.2	2.5	lure	high	1	12	new	8
142.7	2.5	foil	n/a	1	0	new	6
147.2	2.5	lure	high	1	12	n/a	4
151.7	2.5	lure	low	1	40	n/a	3
156.2	2.5	foil	n/a	1	0	new	9
160.7	2.5	foil	n/a	1	0	new	8
165.2	2.5	lure	low	1	12	new	9
169.7	2.5	repeat	n/a	1	40	new	4
174.2	2.5	foil	n/a	1	0	new	6
178.7	2.5	foil	n/a	1	0	new	8
183.2	2.5	foil	n/a	1	0	new	8
187.7	2.5	foil	n/a	1	0	new	7
192.2	2.5	lure	high	2	12	similar	6
196.7	2.5	repeat	n/a	2	40	new	6
201.2	2.5	lure	high	2	12	similar	5
205.7	2.5	lure	high	1	4	new	7
210.2	2.5	foil	n/a	1	0	new	6
214.7	2.5	repeat	n/a	2	40	old	5
219.2	2.5	lure	low	2	12	new	8
223.7	2.5	lure	high	2	4	old	7
228.2	2.5	lure	high	1	12	new	6
232.7	2.5	foil	n/a	1	0	new	6
237.2	2.5	repeat	n/a	1	12	new	8
241.7	2.5	foil	n/a	1	0	new	7
246.2	2.5	repeat	n/a	1	12	new	3
250.7	2.5	lure	low	1	40	new	8
255.2	2.5	foil	n/a	1	0	new	10
259.7	2.5	foil	n/a	1	0	new	7
264.2	2.5	lure	high	2	40	new	5
268.7	2.5	lure	high	2	40	similar	8
273.2	2.5	lure	high	2	40	similar	4
277.7	2.5	lure	low	1	4	new	10
282.2	2.5	lure	high	2	12	similar	7
286.7	2.5	foil	n/a	1	0	new	7
291.2	2.5	repeat	n/a	2	12	old	9
295.7	2.5	lure	low	2	4	new	6
300.2	2.5	repeat	n/a	2	12	old	5
304.7	2.5	lure	low	1	40	new	7
309.2	2.5	repeat	n/a	1	12	new	7
313.7	2.5	repeat	n/a	2	40	old	7
318.2	2.5	foil	n/a	1	0	new	9
322.7	2.5	repeat	n/a	1	4	new	9
327.2	2.5	repeat	n/a	1	40	new	8
331.7	2.5	lure	low	2	40	new	8
336.2	2.5	repeat	n/a	1	40	new	5
340.7	2.5	repeat	n/a	2	4	old	6
345.2	2.5	foil	n/a	1	0	new	7
349.7	2.5	repeat	n/a	2	40	old	6
354.2	2.5	foil	n/a	1	0	new	6
358.7	2.5	repeat	n/a	1	12	new	5
363.2	2.5	repeat	n/a	2	12	old	9
367.7	2.5	foil	n/a	1	0	new	5
372.2	2.5	repeat	n/a	1	4	new	9
376.7	2.5	repeat	n/a	1	4	new	4
381.2	2.5	foil	n/a	1	0	new	9
385.7	2.5	foil	n/a	1	0	new	7
390.2	2.5	repeat	n/a	2	4	old	5
394.7	2.5	repeat	n/a	2	4	old	6
399.2	2.5	foil	n/a	1	0	new	6
403.7	2.5	lure	low	1	12	new	7
408.2	2.5	lure	high	1	4	new	9
412.7	2.5	repeat	n/a	2	12	old	7
417.2	2.5	foil	n/a	1	0	new	4
421.7	2.5	foil	n/a	1	0	new	3
426.2	2.5	lure	high	2	4	similar	7
430.7	2.5	lure	low	2	40	similar	8
435.2	2.5	repeat	n/a	1	4	new	5
439.7	2.5	lure	low	1	12	new	6
444.2	2.5	foil	n/a	1	0	new	6
448.7	2.5	foil	n/a	1	0	new	3
453.2	2.5	repeat	n/a	2	4	old	4
457.7	2.5	lure	low	2	12	similar	10
462.2	2.5	foil	n/a	1	0	new	9
466.7	2.5	repeat	n/a	1	12	new	5
471.2	2.5	lure	low	1	4	new	5
475.7	2.5	foil	n/a	1	0	new	7
480.2	2.5	repeat	n/a	1	4	new	10
484.7	2.5	lure	low	2	40	similar	7
489.2	2.5	lure	low	2	4	new	5
493.7	2.5	lure	low	2	12	new	6
498.2	2.5	repeat	n/a	2	4	old	9
502.7	2.5	foil	n/a	1	0	new	6
507.2	2.5	repeat	n/a	2	40	old	8
511.7	2.5	foil	n/a	1	0	new	6
516.2	2.5	repeat	n/a	2	40	old	5
520.7	2.5	repeat	n/a	2	12	old	8
