onset	duration	trial_type	sim_level	pres_num	lag	response	fix_count
3.2	2.5	foil	n/a	1	0	new	8
7.7	2.5	lure	low	1	12	new	9
12.2	2.5	foil	n/a	1	0	new	8
16.7	2.5	lure	high	1	40	new	7
21.2	2.5	foil	n/a	1	0	new	11
25.7	2.5	repeat	n/a	1	12	new	5
30.2	2.5	foil	n/a	1	0	new	10
34.7	2.5	foil	n/a	1	0	new	8
39.2	2.5	repeat	n/a	1	40	new	10
43.7	2.5	foil	n/a	1	0	new	8
48.2	2.5	lure	high	1	12	new	7
52.7	2.5	foil	n/a	1	0	new	7
57.2	2.5	foil	n/a	1	0	new	8
61.7	2.5	lure	low	2	12	similar	7
66.2	2.5	repeat	n/a	1	40	new	8
70.7	2.5	repeat	n/a	1	4	new	9
75.2	2.5	repeat	n/a	1	40	new	9
79.7	2.5	repeat	n/a	2	12	old	6
84.2	2.5	foil	n/a	1	0	new	7
88.7	2.5	repeat	n/a	2	4	old	10
93.2	2.5	foil	n/a	1	0	new	9
97.7	2.5	foil	n/a	1	0	new	7
102.2	2.5	lure	high	2	12	similar	8
106.7	2.5	lure	low	1	4	new	3
111.2	2.5	lure	high	1	4	new	8
115.7	2.5	repeat	n/a	1	40	new	13
120.2	2.5	lure	low	1	40	new	10
124.7	2.5	lure	low	2	4	similar	8
129.2	2.5	lure	high	2	4	old	9
133.7	2.5	foil	n/a	1	0	new	10
138.2	2.5	lure	high	1	12	new	8
142.7	2.5	repeat	n/a	1	4	new	9
147.2	2.5	foil	n/a	1	0	new	8
151.7	2.5	lure	low	1	4	new	7
156.2	2.5	foil	n/a	1	0	new	8
160.7	2.5	repeat	n/a	2	4	old	9
165.2	2.5	foil	n/a	1	0	new	8
169.7	2.5	lure	low	2	4	similar	8
174.2	2.5	foil	n/a	1	0	new	9
178.7	2.5	foil	n/a	1	0	new	9
183.2	2.5	lure	high	1	4	new	7
187.7	2.5	foil	n/a	1	0	similar	9
192.2	2.5	lure	high	2	12	old	7
196.7	2.5	lure	high	2	40	similar	9
201.2	2.5	lure	high	2	4	similar	7
205.7	2.5	foil	n/a	1	0	new	9
210.2	2.5	repeat	n/a	1	12	new	9
214.7	2.5	lure	low	1	40	new	7
219.2	2.5	repeat	n/a	2	40	old	8
223.7	2.5	lure	low	1	12	new	7
228.2	2.5	foil	n/a	1	0	new	7
232.7	2.5	foil	n/a	1	0	new	3
237.2	2.5	repeat	n/a	1	12	new	6
241.7	2.5	foil	n/a	1	0	new	8
246.2	2.5	repeat	n/a	2	40	old	8
250.7	2.5	foil	n/a	1	0	new	8
255.2	2.5	repeat	n/a	2	40	old	9
259.7	2.5	lure	low	1	40	new	5
264.2	2.5	repeat	n/a	2	12	old	10
268.7	2.5	lure	high	1	40	new	4
273.2	2.5	foil	n/a	1	0	new	7
277.7	2.5	lure	low	2	12	new	8
282.2	2.5	repeat	n/a	1	40	new	10
286.7	2.5	lure	high	1	40	new	9
291.2	2.5	repeat	n/a	2	12	similar	6
295.7	2.5	repeat	n/a	2	40	old	8
300.2	2.5	lure	low	2	40	new	10
304.7	2.5	lure	low	1	12	new	3
309.2	2.5	foil	n/a	1	0	new	6
313.7	2.5	repeat	n/a	1	12	new	10
318.2	2.5	lure	low	1	4	new	9
322.7	2.5	foil	n/a	1	0	new	9
327.2	2.5	foil	n/a	1	0	new	8
331.7	2.5	foil	n/a	1	0	new	7
336.2	2.5	lure	low	2	4	similar	6
340.7	2.5	repeat	n/a	1	40	new	6
345.2	2.5	repeat	n/a	1	4	new	8
349.7	2.5	foil	n/a	1	0	new	5
354.2	2.5	repeat	n/a	1	12	new	4
358.7	2.5	lure	low	2	12	similar	6
363.2	2.5	repeat	n/a	2	4	old	7
367.7	2.5	repeat	n/a	2	12	old	11
372.2	2.5	foil	n/a	1	0	new	8
376.7	2.5	foil	n/a	1	0	new	8
381.2	2.5	foil	n/a	1	0	new	6
385.7	2.5	foil	n/a	1	0	new	8
390.2	2.5	foil	n/a	1	0	new	8
394.7	2.5	lure	low	2	40	similar	7
399.2	2.5	lure	high	1	12	new	7
403.7	2.5	foil	n/a	1	0	new	4
408.2	2.5	repeat	n/a	2	12	old	6
412.7	2.5	repeat	n/a	1	4	new	10
417.2	2.5	foil	n/a	1	0	new	9
421.7	2.5	foil	n/a	1	0	new	6
426.2	2.5	repeat	n/a	1	12	new	10
430.7	2.5	repeat	n/a	2	4	old	8
435.2	2.5	foil	n/a	1	0	new	10
439.7	2.5	lure	low	2	40	similar	6
444.2	2.5	foil	n/a	1	0	new	11
448.7	2.5	lure	high	2	40	old	4
453.2	2.5	lure	high	2	12	similar	7
457.7	2.5	repeat	n/a	1	4	new	5
462.2	2.5	repeat	n/a	2	40	old	10
466.7	2.5	lure	high	2	40	similar	7
471.2	2.5	foil	n/a	1	0	new	8
475.7	2.5	repeat	n/a	2	4	old	7
480.2	2.5	repeat	n/a	2	12	old	9
484.7	2.5	foil	n/a	1	0	new	9
489.2	2.5	repeat	n/a	1	4	new	11
493.7	2.5	lure	high	1	4	new	8
498.2	2.5	foil	n/a	1	0	new	6
502.7	2.5	foil	n/a	1	0	new	11
507.2	2.5	repeat	n/a	2	4	old	8
511.7	2.5	lure	high	2	4	old	8
516.2	2.5	foil	n/a	1	0	new	6
520.7	2.5	repeat	n/a	2	40	new	6
